Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:UpperArm_LowerArm,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,7.7109,-2.31527,0.00368848,-1.00801,-6.73345,-315.271,17.4581,37.3017,-96.3427,-16.4333,-30.9853,-121.902,431.891,16.5845,621.34
2,0,7.7109,-2.31527,0.00368848,-1.00801,-6.73345,-315.271,17.4581,37.3017,-96.3427,-16.4333,-30.9853,-121.902,431.891,16.5845,621.34
3,0,7.7109,-2.31527,0.00368848,-1.00801,-6.73345,-315.271,17.4581,37.3017,-96.3427,-16.4333,-30.9853,-121.902,431.891,16.5845,621.34
4,0,7.7109,-2.31527,0.00368848,-1.00801,-6.73345,-315.271,17.4581,37.3017,-96.3427,-16.4333,-30.9853,-121.902,431.891,16.5845,621.34
5,0,6.89172,-4.17775,0.366896,0.280474,-1.19843,-315.361,16.1095,38.9206,-101.457,-16.5403,-31.1718,-121.724,431.66,16.7282,620.606
6,0,6.75758,-4.06185,-0.0645682,0.556176,0.038934,-315.288,15.7251,39.2047,-102.589,-16.5433,-31.2061,-121.766,431.664,16.7072,620.668
7,0,6.75758,-4.06185,-0.0645682,0.556176,0.038934,-315.288,15.7251,39.2047,-102.589,-16.5433,-31.2061,-121.766,431.664,16.7072,620.668
8,0,6.75758,-4.06185,-0.0645682,0.556176,0.038934,-315.288,15.7251,39.2047,-102.589,-16.5433,-31.2061,-121.766,431.664,16.7072,620.668
9,0,6.37351,-4.32095,0.0487102,0.699692,-0.706025,-315.641,15.8339,39.0609,-101.99,-16.5709,-31.1778,-121.867,431.505,16.7039,620.826
10,0,6.38414,-4.17992,0.0591897,0.577568,-0.789557,-315.541,15.7687,38.8842,-101.448,-16.4955,-31.0521,-122.301,431.414,16.735,620.862
11,0,6.25795,-4.26719,-0.00788302,0.557562,-1.03278,-315.619,15.8594,38.8795,-101.336,-16.5398,-31.0824,-122.165,431.388,16.7439,620.978
12,0,6.25795,-4.26719,-0.00788302,0.557562,-1.03278,-315.619,15.8594,38.8795,-101.336,-16.5398,-31.0824,-122.165,431.388,16.7439,620.978
13,0,5.77234,-5.01232,0.162754,0.579466,-0.859428,-315.787,15.5791,38.9231,-101.332,-16.6782,-30.9613,-122.383,431.187,16.7839,621.107
14,0,5.39234,-5.52927,-0.0316295,0.900065,-0.250721,-316.198,15.3867,39.2413,-101.896,-16.8035,-30.8956,-122.336,431.136,16.7394,621.33
