Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:UpperArm_LowerArm,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,3.36303,1.61693,-0.00134049,1.29685,-4.59438,35.2092,12.753,47.1972,-90.3423,-16.3868,-19.5486,-125.286,428.252,21.2712,621.647
2,0,4.14228,1.24394,-0.0491179,1.69192,0.181501,34.6394,10.6738,49.0221,-94.7498,-16.7086,-19.2773,-124.851,428.038,21.2655,622.01
3,0,4.17723,-0.0765391,-0.00981165,1.14503,1.83388,33.8053,9.65422,49.5959,-96.9492,-17.5213,-20.2771,-123.977,428.077,18.6557,622.26
4,0,4.4474,-0.513168,0.0360492,0.263298,1.65144,33.9808,9.75631,49.4558,-95.731,-17.5327,-20.3542,-124.005,428.215,18.3953,622.38
5,0,4.01838,-0.617223,-0.489089,0.0606379,0.881864,34.6735,9.87233,49.2704,-94.4816,-17.566,-20.297,-124.045,428.073,18.3977,622.435
6,0,3.68149,0.0534978,0.173674,0.19847,0.0389536,35.4007,10.0198,49.3102,-93.7227,-17.5264,-20.2592,-123.883,428.035,18.3052,622.705
7,0,8.98801,-17.175,1.52058,-5.4587,4.36435,30.4095,9.61599,49.9466,-93.1604,-17.406,-20.2935,-123.775,428.031,18.4623,622.387
8,0,10.2343,-18.0697,2.55022,-4.6026,6.01031,29.7622,9.08943,50.9394,-95.0595,-17.3457,-20.3042,-123.466,428.014,18.4609,622.525
9,0,14.9999,-16.6529,-0.565675,-4.2389,4.76544,30.913,9.49946,50.9215,-95.5115,-17.2726,-20.2715,-123.102,427.898,18.3436,623.213
10,0,14.5745,-16.393,-3.8815,-4.27088,4.87042,30.7593,9.15432,51.1381,-94.8295,-17.2509,-20.2452,-123.088,427.836,18.3508,623.446
11,0,0.819242,2.33221,-2.97028,5.194,2.20803,36.2202,9.31247,51.4553,-95.6122,-17.0134,-20.2156,-123.034,427.806,18.3471,623.901
