Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:UpperArm_LowerArm,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,9.29654,-4.5377,0.00148667,-32.0069,-28.1786,39.3415,17.6614,37.9967,-51.1981,-18.2948,-22.6223,-123.74,434.534,27.1701,628.275
2,0,10.1755,-4.60108,4.83224,-31.798,-27.9896,39.5311,17.9987,38.3142,-51.0584,-18.3557,-22.8564,-123.145,434.288,27.2184,628.319
3,0,9.75292,-4.4017,3.07296,-31.6944,-27.6907,39.2811,18.208,38.758,-50.6545,-18.467,-23.1088,-122.643,433.944,27.2171,628.295
4,0,10.4453,-5.0174,0.861516,-31.3901,-27.4306,39.5931,18.4545,39.013,-50.4546,-18.519,-23.3938,-122.271,433.646,27.3236,628.256
5,0,9.98856,-4.72306,0.461159,-31.6205,-27.6965,39.4566,18.2221,39.3326,-50.0412,-18.6091,-23.6748,-121.993,433.329,27.4939,628.531
6,0,10.2007,-4.8576,0.438473,-31.5447,-27.6373,39.5412,18.034,39.53,-49.6882,-18.657,-23.9788,-121.976,433.004,27.6131,628.628
7,0,9.82535,-4.88428,-3.05174,-31.1458,-26.8559,39.2343,18.039,39.779,-49.2151,-18.5701,-24.3529,-121.867,432.728,27.7235,628.75
8,0,9.91502,-4.97795,-2.80598,-31.0509,-26.7337,39.2566,17.9677,40.0177,-48.8798,-18.5495,-24.664,-121.699,432.463,27.9073,628.785
9,0,10.0924,-5.2981,-5.16977,-30.6713,-26.1684,39.2477,18.0372,40.2601,-48.5067,-18.5915,-24.9962,-121.444,432.126,28.1431,628.749
10,0,8.4117,-7.01944,0.0946344,-30.193,-25.5156,39.2064,18.1779,40.5037,-47.9769,-18.6226,-25.3861,-121.249,431.755,28.355,628.928
11,0,8.53428,-6.99159,1.45298,-29.9355,-25.0683,39.1,18.3982,40.7821,-47.7304,-18.6648,-25.7367,-120.772,431.406,28.5519,629.093
12,0,9.14113,-7.02529,6.12235,-29.8651,-25.0873,39.2726,18.2604,40.9358,-47.4875,-18.6888,-26.1869,-120.508,431.107,28.7594,629.144
13,0,9.07064,-6.93304,5.22227,-29.6397,-24.6317,39.0907,18.1926,41.1798,-47.0677,-18.7859,-26.6463,-120.244,430.768,28.9024,629.099
14,0,9.29989,-7.15633,3.29547,-29.2295,-23.9869,39.0325,18.28,41.3732,-46.7507,-18.8514,-27.1365,-119.986,430.479,28.9732,629.209
15,0,8.10591,-8.20496,0.12132,-28.6283,-22.9878,38.803,18.2396,41.548,-46.1473,-18.8383,-27.5882,-119.971,430.154,29.1616,629.243
16,0,-6.0544,48.3188,14.3483,4.08398,36.8001,72.4584,3.01005,56.2474,-91.9938,-18.6898,-28.0804,-119.693,429.877,29.458,629.347
17,0,15.5878,97.9699,-31.1339,-15.8398,90.595,126.995,3.00271,56.1424,-91.6019,-18.6778,-28.7028,-119.315,429.482,29.6466,629.47
18,0,13.7836,74.5455,4.96669,-4.14806,65.1537,100.865,3.04,56.493,-91.1051,-18.8019,-29.0855,-118.842,428.933,29.919,629.58
19,0,14.0783,80.4356,-5.47563,-5.60985,70.6282,107.112,2.87879,56.84,-91.3675,-18.8837,-29.5801,-118.366,428.456,30.3114,629.407
20,0,15.0834,72.9689,4.88424,-3.74396,63.9862,99.6444,3.89886,56.7788,-89.1843,-18.8182,-30.0052,-117.993,427.993,30.6515,629.346
21,0,1.2614,61.6403,0.388633,1.93904,53.1893,85.518,3.12248,57.1061,-89.7848,-18.8288,-30.4767,-117.89,427.522,30.8848,629.369
22,0,1.41162,64.085,-3.14139,1.0208,53.9565,87.5042,4.02229,57.1009,-88.2075,-18.7929,-31.0162,-117.5,427.064,30.9906,629.276
23,0,0.189672,43.6177,13.044,7.37953,34.4156,65.4738,4.03984,57.1893,-88.0597,-18.8074,-31.6517,-117.125,426.705,31.2115,629.31
24,0,-5.73952,27.9792,1.35802,10.7758,24.7729,51.01,2.99175,57.2977,-89.0815,-18.9761,-32.3773,-116.927,426.363,31.5149,629.478
25,0,-2.22051,9.19539,11.229,16.775,25.2268,29.2361,-2.11194,61.1208,-99.1798,-19.2196,-32.6948,-116.416,425.874,31.894,629.419
26,0,22.6146,-26.0313,3.75757,21.3684,-27.8967,-15.8129,3.6939,57.6207,-88.1493,-18.9939,-33.4509,-115.891,425.451,32.3154,629.165
27,0,26.5608,-24.5486,-3.73245,21.2785,-29.679,-18.1001,4.0999,57.3809,-87.0843,-18.6798,-33.8997,-115.846,425.002,32.8913,629.132
28,0,46.2715,-34.6438,6.67383,22.2899,-48.0476,-45.3199,3.32334,57.7663,-87.6963,-18.7942,-34.323,-115.777,424.417,33.1318,629.301
29,0,44.36,-27.8697,-1.04812,21.8589,-44.7467,-39.3563,4.20239,57.7185,-86.3819,-18.9171,-34.9439,-115.17,423.842,33.373,629.236
30,0,44.4209,-27.7994,0.088698,20.8668,-44.1253,-39.321,3.98589,57.6756,-86.6051,-18.9798,-35.6061,-114.881,423.328,33.5875,629.444
31,0,58.568,-32.5546,11.8528,21.6966,-59.9214,-61.7266,3.81372,57.7303,-86.7683,-18.927,-36.0996,-114.694,422.927,34.02,629.47
32,0,53.7384,-24.8395,-2.01673,20.5847,-51.6055,-50.6652,3.93217,57.6026,-86.5363,-18.7056,-36.7607,-114.493,422.597,34.4158,629.268
33,0,41.9831,-20.1408,-9.79042,18.7302,-38.7038,-34.2686,3.78477,57.4387,-86.2318,-18.6093,-37.3246,-114.44,422.156,34.7574,629.205
34,0,53.4461,-27.3348,5.53739,19.2479,-53.1885,-53.2075,3.81993,57.5061,-86.6453,-18.7186,-37.9862,-113.841,421.605,35.1638,629.256
35,0,47.8437,-21.2941,-4.14703,17.9925,-44.9617,-42.7996,3.86814,57.7924,-86.9197,-19.0113,-38.5961,-113.166,421.049,35.5055,629.208
36,0,16.0817,10.0646,2.12454,11.3273,10.2843,21.7394,2.6629,58.2321,-89.4384,-19.1868,-39.071,-113.029,420.524,35.6688,629.713
37,0,16.1594,10.5623,3.2869,11.3353,8.75267,21.9267,3.52132,57.5723,-87.8833,-18.9141,-39.5637,-113.018,419.958,36.1357,629.56
38,0,17.1452,11.1737,2.08916,10.8317,9.23742,22.0827,3.49819,57.4716,-87.7456,-18.8273,-39.9504,-112.858,419.38,36.5348,629.481
39,0,17.1264,11.2366,1.14582,10.8676,10.2753,21.3685,2.88808,57.2362,-88.6509,-18.6673,-40.6812,-112.934,419.026,36.9694,629.454
40,0,16.8826,10.5437,-3.01799,10.691,9.72514,20.7454,3.5312,56.9267,-87.8083,-18.6534,-41.396,-112.591,418.62,37.2678,629.481
41,0,17.6017,10.666,-2.67672,10.4827,9.4087,21.1011,4.00828,56.8174,-87.2522,-18.7324,-41.7786,-112.141,417.976,37.8373,629.385
42,0,18.1922,11.3751,1.44825,10.704,10.0558,21.2166,3.70283,56.6382,-88.4359,-18.5215,-42.5291,-111.942,417.559,38.1138,629.37
43,0,17.6756,11.4031,2.66149,10.9275,10.1701,20.0659,3.71244,56.9109,-88.6629,-18.5197,-42.9136,-111.592,416.994,38.541,629.277
44,0,17.8905,11.5144,0.610979,10.6953,11.1982,20.4347,3.64208,56.9054,-89.1213,-18.6055,-43.3176,-111.269,416.316,39.0738,629.05
45,0,18.1154,11.4788,-1.36853,10.3894,10.3217,20.1587,4.07164,56.2604,-88.4911,-18.4929,-44.1006,-111.147,415.711,39.4627,628.965
46,0,18.0588,11.5906,0.474995,10.0215,10.9141,20.0567,3.71259,56.0055,-88.6411,-18.4442,-44.5194,-111.258,415.189,39.7998,629.015
47,0,18.4277,12.5505,4.52021,9.9901,13.0817,20.3071,2.76048,56.174,-90.4044,-18.2061,-44.7692,-111.343,414.793,40.2813,628.872
48,0,15.7896,12.1972,16.7427,10.6219,10.9054,20.2585,3.68726,55.3322,-88.2428,-17.9393,-45.4002,-111.211,414.292,40.6056,628.7
49,0,15.9665,12.4594,14.9162,10.0611,11.4389,20.8791,4.07384,55.061,-87.6642,-17.843,-45.8005,-111.014,413.737,41.0046,628.503
50,0,15.9405,12.7572,16.266,9.65506,11.5647,21.5665,4.60798,54.7252,-87.1619,-17.7487,-46.2691,-110.704,413.289,41.4641,628.526
51,0,14.7404,19.2001,5.5318,8.4404,16.2051,27.3558,5.47395,55.0573,-86.4625,-18.3441,-46.9057,-109.659,412.718,41.5659,628.599
52,0,17.0268,16.2328,-3.81121,8.91493,12.1866,18.9056,4.0739,55.6317,-90.2859,-18.0869,-47.4417,-109.619,412.393,42.1513,628.541
53,0,17.4594,16.5157,-3.85637,8.72672,12.5326,18.8761,3.92478,54.9967,-90.3966,-17.5596,-47.8484,-110.034,412.033,42.6109,628.197
54,0,17.3736,15.9742,-4.03133,8.82655,12.2731,18.4811,4.38849,54.5326,-90.1104,-17.0998,-48.286,-110.082,411.579,42.9835,627.673
55,0,16.9412,15.1398,-3.64699,8.51828,12.0248,17.7815,4.69724,54.0309,-89.3308,-16.7633,-48.6499,-110.277,411.118,43.2313,627.495
56,0,17.7068,15.609,-3.29303,7.71343,11.7145,17.8384,4.92298,53.4478,-88.4132,-16.6216,-49.0397,-110.45,410.577,43.3263,627.392
57,0,18.0554,15.487,-3.83562,7.53214,11.2261,17.3555,5.35789,53.4099,-88.192,-16.671,-49.5447,-110.044,410.187,43.5003,627.333
58,0,18.4995,16.4419,2.2299,8.16448,11.38,17.5822,5.47445,53.7517,-89.4642,-16.839,-50.0202,-109.376,409.685,43.7065,627.202
59,0,18.663,17.24,4.66769,8.59517,12.1188,17.4703,5.11352,53.7466,-91.1318,-16.746,-50.5714,-109.197,409.202,43.8818,627.01
60,0,18.6849,17.1955,1.29864,8.26196,12.0262,17.1385,5.25732,53.4604,-91.1305,-16.626,-50.9656,-109.12,408.679,44.1104,626.807
61,0,18.578,17.1801,0.795959,7.75454,12.0164,17.1306,5.31116,53.1282,-90.7955,-16.569,-51.2269,-109.178,408.215,44.3713,626.77
62,0,18.507,17.2004,1.07454,7.67163,12.1238,16.8917,5.44957,52.9213,-90.6997,-16.3171,-51.4328,-109.208,407.939,44.8044,626.572
63,0,18.5173,16.9947,-1.22749,7.47878,11.4256,16.6971,5.97081,52.2697,-89.9183,-15.9907,-51.8596,-109.297,407.678,45.1313,626.403
64,0,19.3623,16.0271,-2.63446,6.90033,12.9855,15.4466,5.36354,52.5289,-90.8802,-15.938,-51.8792,-109.453,407.421,45.1861,626.811
65,0,16.5183,32.3214,-11.6901,3.51427,30.028,38.254,6.72237,51.6574,-86.6163,-16.2582,-51.696,-109.125,406.866,45.2907,627.118
66,0,18.011,17.1586,-3.23118,7.82628,11.7967,15.8013,6.11747,52.1651,-91.1605,-15.7084,-52.6457,-108.884,406.543,45.7985,625.973
67,0,18.5026,17.7823,-0.604649,7.68796,11.9076,15.8415,6.08478,52.2533,-91.5365,-15.8958,-52.8699,-108.65,405.992,45.8237,625.758
68,0,19.14,18.5952,1.01903,7.55661,11.8186,16.2865,6.35413,52.2034,-91.568,-15.8826,-53.0711,-108.383,405.657,46.0835,625.571
69,0,18.8639,18.5967,2.07506,7.70728,12.425,16.2706,6.15872,51.9344,-92.2455,-15.6977,-53.4059,-108.596,405.316,46.1016,625.503
70,0,18.2371,18.5295,4.43186,8.25415,11.5968,15.8536,6.53244,51.7222,-92.0715,-15.5796,-53.704,-108.518,404.982,46.3057,625.301
71,0,17.8859,18.705,4.8649,8.4575,10.8788,16.1245,6.76168,51.2006,-91.6133,-15.4266,-53.8876,-108.691,404.626,46.501,625.084
72,0,17.994,19.2775,5.31359,8.31151,9.86707,16.0145,7.17219,50.8395,-90.6441,-15.3341,-53.964,-108.783,404.325,46.5992,624.9
