Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:UpperArm_LowerArm,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,-3.04096,-8.32306,0.00118702,-1.78275,-5.82648,41.4834,14.4611,40.8713,-93.5966,-17.5767,-23.222,-126.207,436.066,16.0449,627.886
2,0,-3.39871,-8.85304,0.0249187,-0.875233,-0.968642,42.0269,12.6997,42.4424,-98.6865,-17.9425,-23.1244,-125.789,435.941,16.0066,628.148
3,0,-3.41245,-8.03533,-0.110174,-0.575905,-0.71094,41.9125,12.4097,42.8608,-99.1788,-18.124,-22.9164,-125.717,435.741,15.9493,628.353
4,0,-2.70782,-7.11596,0.521215,-0.106331,-0.723467,41.5839,12.2481,43.2941,-99.5928,-18.1771,-22.6705,-125.697,435.615,15.9711,628.63
5,0,-2.54619,-6.33394,0.00625914,0.384477,-0.745093,41.2425,11.9965,43.6448,-99.8423,-18.2511,-22.4615,-125.788,435.501,15.9736,628.892
6,0,-3.10689,-5.14683,-0.515377,0.821059,-0.819006,41.1775,11.6806,43.9893,-100.082,-18.2827,-22.2322,-125.881,435.422,16.0524,629.095
7,0,-3.10525,-4.96855,-0.372853,0.920346,-0.553096,41.2264,11.3279,44.212,-100.291,-18.2351,-22.0788,-126.071,435.466,16.1511,629.228
8,0,-3.23947,-6.01502,-0.261857,0.774121,-0.62882,41.111,11.1784,44.359,-100.054,-18.229,-21.9355,-126.14,435.474,16.2297,629.436
9,0,-3.10795,-5.77231,-0.290584,0.742676,-1.35476,41.0518,11.1309,44.4545,-99.4213,-18.217,-21.7671,-126.271,435.46,16.3233,629.594
10,0,0.0130822,-0.0106966,0.000161407,1.00095,-1.88453,41.2206,10.9865,44.6191,-99.1287,-18.2755,-21.583,-126.318,435.387,16.3846,629.785
11,0,0.0119721,-0.00979429,5.68478e-005,0.177475,-10.474,46.5703,13.6608,40.996,-91.7997,-18.1363,-21.8964,-126.593,435.503,16.3746,629.834
12,0,1.31171,-15.6367,0.171669,-4.3143,-4.22587,40.2202,12.0351,43.3335,-94.0766,-18.2682,-21.4665,-126.417,435.359,16.5912,629.523
13,0,1.4641,-14.4038,-0.276698,-4.61443,-5.19233,40.4209,12.23,43.4639,-93.16,-18.2735,-21.2854,-126.256,435.316,16.6689,629.655
14,0,3.48934,-25.4492,0.00972861,-5.43709,3.50224,35.5808,9.31108,46.3757,-99.0827,-18.4544,-20.9769,-126.557,435.145,16.8264,629.732
15,0,3.65885,-28.4529,-1.82125,-5.61981,2.69653,35.6131,9.41267,46.4703,-98.291,-18.4132,-20.8837,-126.454,435.149,16.9015,629.881
16,0,3.61129,-29.3373,-1.57468,-6.21022,2.43379,36.0036,9.43051,46.5195,-97.5461,-18.4334,-20.7947,-126.413,435.054,16.9272,630.051
17,0,4.15657,-28.8382,1.60767,-6.61739,1.55285,36.2248,9.56753,46.5082,-96.7647,-18.4894,-20.7502,-126.331,434.974,16.9335,630.108
18,0,5.2406,-25.6474,-0.802862,-6.8484,0.691723,36.1349,9.7948,46.7398,-95.8631,-18.5378,-20.6098,-125.99,434.889,16.9875,630.244
19,0,6.23717,-24.9567,1.38851,-7.16109,0.471566,36.2375,9.60195,46.758,-95.3208,-18.6298,-20.5449,-126.136,434.74,16.9877,630.506
20,0,7.33242,-24.1487,-0.704474,-7.20684,1.09595,36.2516,9.23995,47.0772,-95.374,-18.6888,-20.4457,-126.148,434.624,17.0214,630.845
21,0,7.49336,-23.5767,0.222552,-7.09877,1.67799,35.7547,8.86263,47.5828,-95.6193,-18.7363,-20.3797,-126.065,434.518,16.9421,631.256
22,0,7.43131,-22.1282,0.867198,-6.98546,2.2772,36.1151,8.54965,47.8409,-95.5909,-18.8076,-20.3337,-126.112,434.39,16.945,631.432
23,0,8.07554,-23.8192,-0.299531,-7.18556,2.19141,36.1232,8.39694,48.1334,-95.4052,-18.8937,-20.2785,-125.93,434.275,16.987,631.525
24,0,8.85925,-20.9856,-0.850378,-7.47965,1.12586,36.7789,8.75773,47.9669,-93.934,-18.8679,-20.2961,-125.827,434.198,17.0364,631.521
25,0,9.99163,-19.4222,-0.860934,-7.71212,1.21683,36.3553,8.5335,48.2944,-93.6618,-18.9504,-20.2838,-125.717,434.043,17.0072,631.69
26,0,11.8914,-18.3854,-0.780536,-7.96798,1.87917,36.1858,8.29336,48.7016,-93.5825,-18.9546,-20.209,-125.68,433.92,17.0584,631.805
27,0,10.891,-6.04874,0.141974,-8.00701,-8.44425,41.8534,11.732,45.603,-85.5248,-18.8161,-20.5026,-125.409,433.91,16.9982,631.768
28,0,12.3936,-9.19427,-0.462648,-8.15493,-6.2627,40.33,10.8498,46.5321,-86.8319,-18.8457,-20.4953,-125.37,433.793,17.0361,631.948
29,0,12.1581,-8.72186,1.47598,-8.37721,-6.09648,40.1279,10.4056,46.5358,-86.1333,-18.9337,-20.5995,-125.616,433.681,17.0005,632.175
30,0,13.8083,-6.88524,1.07219,-7.68825,-5.08893,40.9574,9.95655,46.7278,-86.8648,-18.9151,-20.739,-125.724,433.579,16.9567,632.315
31,0,14.3892,-7.08198,1.01994,-7.43315,-4.71726,40.8648,9.9638,46.9573,-86.4919,-18.8592,-20.8348,-125.631,433.544,16.9288,632.339
32,0,11.4566,-9.74342,0.706615,-7.06567,-4.14562,40.5077,9.98385,47.303,-85.8061,-18.8571,-20.9306,-125.408,433.445,16.9037,632.435
33,0,13.139,-9.06037,-1.59325,-6.82708,-4.41743,40.7355,9.88914,47.3549,-85.4998,-18.8474,-21.0517,-125.399,433.325,16.9616,632.449
34,0,13.813,-7.28305,-1.04444,-6.76329,-4.31639,40.4766,9.76407,47.5896,-84.9339,-18.8363,-21.1661,-125.43,433.184,16.9561,632.503
35,0,13.5351,-7.03275,0.781686,-6.66615,-3.9341,40.1994,9.67345,47.913,-84.3492,-18.8739,-21.2679,-125.273,433.051,16.9878,632.621
36,0,16.0232,-5.68066,-0.275265,-6.51263,-4.25852,40.4427,9.77947,48.095,-84.2092,-18.8445,-21.4073,-125.073,432.968,17.0648,632.608
37,0,13.7821,-8.60171,1.12512,-6.14419,-4.06354,40.3959,9.74478,48.2713,-83.7134,-18.8478,-21.6095,-124.824,432.876,17.051,632.711
38,0,14.9506,-7.20658,-0.900531,-6.08753,-4.34007,40.4517,9.86231,48.5151,-83.4963,-18.8858,-21.8152,-124.415,432.677,17.0529,632.909
39,0,15.8079,-7.51812,0.870747,-5.89638,-4.29178,40.5808,9.99739,48.7738,-83.317,-18.9142,-21.9895,-124.047,432.493,17.1095,632.99
40,0,13.6592,-9.36762,1.21843,-5.5185,-3.7315,40.2041,10.0873,49.1708,-82.6474,-18.963,-22.1309,-123.658,432.271,17.1452,633.034
41,0,15.9552,-7.22511,-0.183667,-5.5951,-4.43415,40.5277,10.1631,49.3422,-82.5783,-18.9641,-22.374,-123.285,432.207,17.1791,633.062
42,0,16.1082,-7.02215,2.90836,-5.50501,-4.22845,40.4088,9.9403,49.4458,-82.0998,-18.9054,-22.551,-123.369,432.054,17.2628,633.156
43,0,16.7485,-7.74916,-2.11118,-5.29679,-4.21014,40.583,9.90351,49.5807,-81.8459,-19.0036,-22.8148,-123.188,431.758,17.2389,633.201
44,0,16.8823,-7.72135,0.268033,-5.27324,-4.2784,40.6309,9.65265,49.523,-81.5718,-18.9425,-23.1974,-123.217,431.662,17.2808,633.403
45,0,16.7702,-7.68819,-0.291493,-5.06697,-3.69665,40.3018,9.55571,49.6613,-81.1256,-18.9354,-23.4776,-123.22,431.449,17.2839,633.568
46,0,17.4507,-8.19688,-1.89794,-4.82112,-3.49156,40.3509,9.62964,49.9073,-80.8548,-18.9561,-23.6624,-122.926,431.219,17.453,633.764
47,0,17.1757,-8.33471,-4.31451,-4.71859,-3.18169,40.1627,9.61208,50.1111,-80.5072,-18.9192,-23.9128,-122.672,431.032,17.5719,633.79
48,0,19.0035,-6.5027,-1.23971,-4.68324,-4.16985,40.7025,9.74212,50.2472,-80.5382,-18.9651,-24.2616,-122.06,430.917,17.693,633.69
49,0,5.04051,-2.78871,-1.28943,9.47394,0.571383,33.0148,5.35403,54.5356,-91.039,-19.1699,-24.1933,-121.423,430.641,17.8293,634.058
50,0,5.76465,-1.22486,4.7488,9.55318,0.824191,33.4898,5.24302,54.5114,-90.8441,-19.179,-24.5583,-121.284,430.491,17.9518,634.223
51,0,5.6141,-0.910654,6.59407,9.2543,1.65513,33.7771,5.10791,54.6031,-90.4722,-19.1517,-24.8642,-121.168,430.32,18.1441,634.291
52,0,6.24785,1.60005,9.39255,9.25983,2.20828,34.0293,4.67705,54.7398,-90.3701,-19.2202,-25.1534,-121.104,430.047,18.2882,634.341
53,0,6.11942,1.59561,6.02628,9.27175,2.48959,34.7149,4.62285,54.6002,-90.0423,-19.2072,-25.5555,-120.97,429.671,18.4847,634.139
54,0,6.42249,1.0873,-1.81957,8.89001,3.02325,34.9725,4.54807,54.4395,-89.5303,-19.1852,-25.9824,-120.914,429.493,18.5744,634.279
55,0,14.8497,4.80117,-0.254193,7.86551,0.932432,35.7446,4.40509,53.9868,-90.1338,-18.8785,-26.6484,-121.113,429.477,18.59,634.273
56,0,9.79213,4.32613,0.946916,8.20887,2.49648,34.7403,3.99729,54.9983,-89.5878,-19.2206,-26.7562,-120.352,429.033,18.8549,634.232
57,0,11.3296,6.33372,-0.51406,8.32942,3.12313,34.2264,3.65643,55.8294,-90.5066,-19.4003,-26.9718,-119.685,428.708,19.0329,634.272
58,0,6.89887,4.83215,-4.55578,9.90197,5.35134,33.9842,3.75999,56.0187,-90.1414,-19.4144,-27.1356,-119.474,428.441,19.2546,634.399
59,0,13.5939,-6.23033,2.45423,11.7265,-5.7786,23.0147,4.60383,55.8593,-89.0116,-19.5457,-27.7981,-118.593,428.226,19.291,634.317
60,0,12.6846,-5.93418,0.283998,12.1011,-5.1148,23.7752,4.5505,55.8084,-88.7179,-19.5431,-28.1905,-118.445,427.926,19.481,634.424
61,0,13.6422,-5.31564,4.92323,11.6245,-4.56315,23.7619,4.46578,55.8911,-88.3378,-19.5087,-28.6143,-118.379,427.772,19.5524,634.455
62,0,13.3459,-3.75294,8.83883,11.5635,-3.94968,23.8846,4.42736,56.0213,-88.1546,-19.4527,-29.0338,-118.198,427.598,19.6535,634.422
63,0,13.218,-1.8318,10.4004,12.0284,-3.58051,24.646,4.54943,56.1381,-88.1687,-19.3222,-29.4827,-117.865,427.479,19.7568,634.627
64,0,13.5187,-1.8604,6.68673,11.5137,-2.59994,24.489,4.40148,56.3685,-87.8529,-19.3092,-29.6882,-117.754,427.116,20.0797,634.641
65,0,8.36534,10.434,-2.65341,7.01885,13.9623,40.1471,3.72014,56.6503,-88.605,-19.3838,-30.1641,-117.436,426.875,20.3315,634.533
66,0,16.7368,13.1191,-1.42643,4.12208,10.0894,41.1047,4.28527,55.8269,-86.8985,-19.1927,-30.7048,-117.549,426.609,20.6308,634.343
67,0,10.9502,13.0046,11.0828,6.80186,11.7061,41.5379,4.30126,55.9236,-86.7112,-19.1295,-31.011,-117.34,426.324,20.8525,634.568
68,0,11.2873,13.4893,11.9351,7.20337,11.8582,42.0975,4.31357,55.7652,-86.791,-19.0064,-31.3357,-117.207,425.922,21.2458,634.465
69,0,12.0591,15.0036,9.38438,6.89421,11.4704,42.5822,4.36209,55.5218,-86.2579,-18.9496,-31.877,-117.056,425.787,21.3869,634.383
70,0,9.98215,26.4355,0.534239,0.446791,20.3522,56.5392,6.4875,54.448,-81.8067,-18.9112,-32.3345,-116.689,425.559,21.5578,634.452
71,0,12.5307,42.4161,-1.74347,-3.54044,49.2281,75.6717,4.29654,56.4774,-85.8046,-19.0611,-32.539,-116.349,425.143,21.8055,634.479
72,0,13.6048,44.9706,-2.27526,-3.68727,48.507,77.0197,4.38588,56.2509,-85.8822,-18.9307,-32.9713,-116.072,424.779,22.3005,634.295
73,0,19.6007,49.6159,-0.402496,-7.46646,59.6448,86.4042,4.40746,56.4142,-86.5883,-18.9783,-33.6947,-115.359,424.771,22.336,634.433
74,0,20.0153,50.3565,-1.5717,-7.46587,60.8277,86.5377,4.25981,56.6634,-86.058,-18.9668,-33.8935,-115.302,424.5,22.6248,634.633
75,0,23.3431,8.28311,-0.50845,6.31609,4.37196,30.5531,3.39937,56.9322,-87.7438,-19.2336,-34,-115.099,424.125,22.6892,635.299
76,0,23.9966,7.26195,-0.272197,6.7644,2.02948,28.9643,4.3665,56.5527,-86.1612,-18.848,-34.5668,-114.993,423.942,23.0538,635.111
77,0,23.2795,12.7243,-0.0592833,7.08652,-3.9703,33.364,7.09471,54.3462,-81.9224,-18.5486,-35.3062,-114.776,423.739,23.3717,634.95
78,0,37.1591,2.56049,1.20954,2.34638,2.74944,27.7139,3.92615,56.7974,-87.0847,-18.6868,-35.6941,-114.496,423.188,23.7683,634.167
79,0,24.7856,4.15417,8.98451,6.28066,1.60529,28.6384,4.78636,56.3917,-85.1552,-18.9265,-35.8246,-114.175,422.766,23.8532,634.753
80,0,17.7199,5.92269,23.4359,8.87681,2.92623,29.5621,4.79265,56.417,-84.9799,-18.748,-36.5513,-113.964,422.361,24.1457,634.179
81,0,17.8739,6.66553,28.7709,9.0355,3.62798,30.0194,4.71336,56.5545,-84.8113,-18.7101,-36.7678,-113.912,421.884,24.3658,634.137
82,0,15.3801,12.3163,0.590626,8.41385,5.49993,32.1654,4.80008,56.3255,-84.7653,-18.545,-37.2422,-113.745,421.541,24.6773,633.882
83,0,19.3892,5.54153,-0.426987,10.2505,-4.99362,21.6102,5.07543,55.7312,-83.8637,-18.2702,-37.798,-113.825,421.375,24.9408,633.893
84,0,15.6224,15.7359,0.346407,6.09245,11.6057,37.1462,4.28384,55.8305,-84.4539,-18.2524,-38.0326,-114.021,420.959,25.232,633.907
85,0,17.3113,17.8506,5.46389,5.29701,9.2309,38.7055,4.96192,55.2856,-83.2359,-18.3059,-38.4211,-113.605,420.675,25.4698,634.164
86,0,16.1204,12.8805,-2.12854,8.14897,4.65996,30.5056,5.09354,56.026,-84.4308,-18.0903,-38.9872,-112.959,420.506,25.9541,633.855
87,0,16.3182,12.3712,-13.066,7.28618,4.85295,29.599,5.11625,55.926,-84.2823,-17.9832,-39.3681,-112.738,420.146,26.3436,633.628
88,0,17.1687,12.9271,-7.81573,7.23216,4.88914,30.0087,5.15928,55.8821,-84.2757,-17.9195,-39.7314,-112.537,419.922,26.6957,633.554
89,0,18.0914,14.1514,1.77259,7.49882,5.29593,30.3819,5.28322,56.2266,-84.6671,-18.0614,-40.1994,-112.02,419.603,26.7854,633.602
90,0,18.9722,10.309,2.19139,8.39593,1.0736,25.7429,5.41668,56.0629,-84.6693,-17.9011,-40.5885,-111.891,419.201,27.1564,633.495
91,0,19.2935,10.1985,-4.71852,7.63397,0.943231,24.9939,5.40243,55.7196,-84.3704,-17.767,-40.9585,-111.884,418.688,27.5875,633.357
92,0,19.0911,14.4987,-0.194102,5.32154,6.24627,32.3416,5.91796,54.5585,-82.2263,-17.2637,-41.3627,-112.576,418.566,27.8555,633.415
93,0,19.3132,15.0193,7.46817,5.67378,6.82797,32.8826,5.868,54.6994,-82.2663,-17.1461,-41.4436,-112.538,418.165,28.2794,633.575
94,0,20.7947,9.99481,-0.604121,8.05653,-2.29463,21.3003,5.30068,55.2099,-84.0621,-17.0728,-41.7532,-112.097,417.856,28.7003,633.439
95,0,21.5858,10.3402,-3.18568,7.44658,-2.23393,20.6581,5.31587,55.1326,-84.0983,-16.942,-42.0449,-111.95,417.446,29.1011,633.345
96,0,22.2354,10.5275,-5.22839,7.04825,-2.83973,20.5765,5.41536,54.7985,-84.1725,-16.861,-42.5035,-111.724,417.14,29.5031,633.239
97,0,21.7915,10.4334,-0.70778,6.97574,-2.85374,20.9039,5.51175,54.6102,-84.1293,-16.7591,-43.0114,-111.574,416.932,29.6424,633.188
98,0,25.3578,5.31057,-0.123397,8.77015,-14.667,9.65177,6.04047,54.3945,-83.2864,-16.8188,-43.5784,-111.278,416.826,29.6883,632.979
99,0,23.3215,8.50432,1.35227,7.42933,-8.74936,15.3371,5.9878,54.4223,-83.565,-16.7405,-43.8515,-111.128,416.659,30.0123,632.812
100,0,27.2661,4.48031,-2.94161,9.07928,-18.4646,4.58566,5.50107,54.3522,-84.5318,-16.5012,-44.1104,-111.162,416.391,30.4253,632.847
101,0,28.2929,4.4454,-8.86064,8.18895,-18.4566,3.66216,5.42773,54.2338,-84.4704,-16.3501,-44.3792,-111.103,415.978,30.8754,632.644
102,0,29.23,4.51952,-9.38465,7.61045,-18.9788,3.33313,5.45071,53.9564,-84.385,-16.2335,-44.6511,-111.015,415.554,31.307,632.493
103,0,30.5723,2.58467,-2.33815,8.32058,-24.0101,0.198208,6.31477,53.4492,-82.8286,-16.1014,-44.903,-110.958,415.24,31.5826,632.269
104,0,28.9061,2.54452,2.7289,8.38058,-23.6819,0.546543,6.31179,53.4559,-82.9967,-16.0144,-45.0444,-110.915,414.861,31.803,632.423
105,0,32.1989,1.04584,-3.18503,9.29793,-30.945,-8.26216,5.8944,53.7118,-84.1114,-15.9749,-45.3619,-110.736,414.587,31.9238,632.5
106,0,32.299,1.0247,-3.00026,8.94339,-30.9459,-8.62048,5.97786,53.6561,-84.154,-15.8565,-45.5591,-110.642,414.211,32.2872,632.458
107,0,32.2523,0.995902,-2.78901,8.78568,-31.361,-8.74734,6.09413,53.4791,-84.1519,-15.7708,-45.8086,-110.498,413.854,32.6366,632.248
108,0,25.2132,14.8593,-3.11954,2.4736,0.927887,21.7684,6.51155,53.5958,-85.5289,-15.5449,-46.3296,-110.057,413.742,32.9396,631.841
109,0,26.0514,14.8222,-4.30178,1.97065,1.34829,21.8027,6.50294,53.3081,-85.7558,-15.3213,-46.7024,-110.045,413.466,33.19,631.627
110,0,26.6173,14.4055,-2.68416,1.79728,2.12604,21.6577,6.26785,53.2385,-86.4865,-15.1475,-46.9889,-110.018,413.276,33.4622,631.698
111,0,26.8314,14.8363,0.133913,1.83868,2.8605,21.6707,5.74911,53.2453,-87.3946,-15.0371,-47.1267,-110.157,413.144,33.6567,631.768
112,0,26.2158,15.3223,1.39361,2.39129,3.11509,21.027,5.4132,53.3646,-88.0957,-14.9605,-47.2504,-110.233,412.964,33.8625,631.726
113,0,24.6688,15.1328,8.2772,1.56189,1.89062,21.7249,5.68603,53.0255,-85.9747,-15.186,-47.1109,-110.12,412.639,34.0977,632.006
114,0,25.589,16.159,0.66903,2.36206,2.09943,20.7905,6.03432,53.0241,-87.2705,-14.7409,-47.4865,-110.038,412.537,34.5297,631.8
115,0,25.7201,14.642,-2.47675,1.72066,3.35092,18.9517,5.50472,53.6759,-87.8369,-14.8883,-47.3578,-109.917,412.155,34.7103,631.957
116,0,25.6312,15.9057,-2.0782,1.53741,-1.19476,19.4353,7.81321,52.4211,-83.4295,-14.5562,-47.4226,-109.84,411.97,35.0924,632.11
117,0,26.3065,17.1111,1.37402,1.72168,-0.0187403,21.928,7.4116,51.8015,-85.0178,-14.3126,-47.9413,-109.92,411.734,35.322,631.843
118,0,26.1208,17.0236,-0.0141375,1.76839,1.51644,21.7796,6.76558,52.0123,-86.4104,-14.2039,-47.9973,-109.966,411.483,35.6024,631.819
119,0,26.0735,17.3297,0.459883,1.87574,1.5878,21.6852,6.72958,52.0587,-86.8407,-14.2005,-48.1218,-109.799,411.177,35.8229,631.826
120,0,25.7823,17.4517,0.441781,1.98275,1.59236,21.4936,6.73712,52.2002,-87.2492,-14.3267,-48.2988,-109.509,410.939,35.9693,631.747
