Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:UpperArm_LowerArm,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,8.92434,-5.39154,-0.0336875,-30.2349,-28.681,41.655,19.9408,40.3908,-49.4256,-17.2118,-17.9925,-120.613,428.857,32.4191,625.889
2,0,8.95179,-5.30459,1.09775,-29.9622,-28.2236,41.5035,20.0344,40.5814,-49.183,-17.1622,-18.1478,-120.369,428.686,32.4344,625.927
3,0,14.7234,20.4562,3.49426,-22.7974,-56.6885,45.988,21.5969,38.731,-44.1084,-17.141,-18.3496,-119.994,428.487,32.5229,625.998
4,0,18.3233,31.2898,7.71772,-37.5453,-38.4196,53.2156,21.732,38.6573,-42.7222,-17.1477,-18.5762,-119.881,428.271,32.5665,626.039
5,0,19.5328,32.8211,8.29938,-36.2982,-39.6491,53.4754,21.7244,38.8202,-42.5277,-17.1657,-18.7561,-119.844,428.014,32.6637,626.039
6,0,15.4651,30.5153,-0.751079,-30.9607,-45.2883,50.7468,21.8841,38.9863,-42.2943,-17.1108,-19.0014,-119.716,427.776,32.7334,626.11
7,0,15.3048,30.0898,-4.78988,-31.6416,-44.0776,50.1094,21.5872,39.1247,-41.9691,-17.089,-19.2458,-119.615,427.545,32.8835,626.27
8,0,-1.4784,26.3578,16.5316,-5.63429,-4.78045,55.2688,19.7236,50.4354,-63.9638,-16.2742,-18.1554,-118.302,427.246,33.6066,626.535
9,0,-4.48981,34.0111,9.26453,0.0817955,36.0214,68.3679,5.31017,56.7389,-91.8296,-16.8014,-19.5358,-119.224,427.168,33.1909,626.823
10,0,-4.2836,32.4826,5.16729,4.17068,34.1676,65.0033,3.94269,57.2479,-93.5574,-16.902,-19.7455,-119.195,426.837,33.3304,626.925
11,0,-16.6944,21.4987,0.240678,9.38159,30.3455,55.5655,3.39844,57.2356,-92.6419,-16.7819,-20.3312,-119.177,426.572,33.5073,626.407
12,0,-14.2353,21.1161,3.67437,9.64619,30.2175,54.5399,3.18969,57.3435,-92.7015,-16.7999,-20.5844,-119.043,426.146,33.672,626.381
13,0,-14.324,21.2734,2.37665,10.6533,31.2953,54.151,2.66913,57.8134,-93.5247,-16.7423,-20.7838,-118.724,425.783,33.8898,626.38
14,0,-14.0711,20.883,1.00415,11.0217,31.4038,54.2021,2.82077,58.0035,-93.4296,-16.6783,-21.1167,-118.349,425.451,33.9628,626.277
15,0,-3.1434,-12.0784,-0.20636,13.3704,10.6182,26.0451,2.91022,58.0702,-92.741,-16.6618,-21.4876,-118.044,425.15,34.0718,626.307
16,0,-1.45461,-12.3898,-1.02715,13.4221,9.23038,26.5817,3.74694,57.631,-91.6114,-16.602,-22.0298,-117.615,424.862,34.2107,626.213
17,0,4.58623,-7.26487,37.8198,14.6589,3.30307,24.4215,3.02755,58.4953,-93.7485,-16.6998,-22.0442,-117.161,424.51,34.3991,626.915
18,0,6.3738,-7.42142,39.0236,15.2808,2.03952,22.9755,3.00297,58.6521,-93.7188,-16.6711,-22.3543,-116.866,424.259,34.7199,626.821
19,0,7.03435,-6.56746,19.6338,16.6377,0.4008,20.3931,2.97541,59.0567,-94.1269,-16.6385,-22.782,-116.329,424.032,34.8169,626.876
20,0,9.37722,-6.7611,25.8538,18.4534,2.59353,19.3902,2.79303,59.3966,-96.0465,-16.1888,-23.2731,-116.416,423.811,35.24,626.726
21,0,9.3923,-6.20532,28.7225,19.2245,3.21586,17.6963,1.91837,59.8123,-97.39,-16.0695,-23.5449,-116.374,423.484,35.5924,626.721
22,0,10.6249,-6.31572,28.0802,19.1805,4.73508,16.5389,1.22343,60.3629,-98.43,-15.9334,-23.8557,-116.203,423.136,35.8544,626.609
23,0,8.28512,-1.70361,-3.45575,17.5748,21.4712,21.201,-3.21313,62.9182,-105.39,-16.194,-24.1381,-115.721,422.484,36.1503,626.277
24,0,8.94437,-1.1323,1.21476,16.0195,4.71411,22.3237,2.1839,59.8117,-94.1516,-16.5544,-24.3848,-115.166,421.789,36.1254,626.68
25,0,10.2711,-0.929386,3.32863,16.4229,3.36025,21.3558,2.33943,59.6871,-93.9615,-16.5334,-24.8033,-114.96,421.327,36.2772,626.854
26,0,10.8025,-0.977232,1.99222,16.6637,2.22332,19.801,2.32235,59.9093,-93.7513,-16.5347,-25.0969,-114.652,420.794,36.4592,626.972
27,0,-0.216006,-8.44864,0.157406,18.6462,4.22754,19.3952,3.82885,59.6744,-90.6909,-16.5547,-25.7219,-113.637,420.496,36.7598,626.103
28,0,11.4931,-3.42469,11.2563,16.6882,0.766667,19.0533,3.36669,59.9255,-92.5885,-16.4139,-26.0835,-113.486,420.183,37.0462,626.476
29,0,12.5033,-3.15495,14.4843,17.3066,-1.074,17.4269,3.31939,59.8807,-92.3587,-16.368,-26.3572,-113.432,419.775,37.3903,626.631
30,0,12.8748,-2.77162,17.1827,17.8025,-2.0929,15.6514,3.1758,60.0628,-92.0624,-16.3704,-26.5216,-113.408,419.373,37.7115,626.907
31,0,12.9026,-2.52273,16.9691,18.2508,-2.59068,14.5473,2.9248,60.0514,-92.3575,-16.1844,-26.8452,-113.301,418.919,38.2476,626.904
32,0,14.673,-2.54512,13.5114,17.2461,-1.74646,15.0971,2.82651,59.8186,-92.4356,-16.0953,-27.427,-113.06,418.466,38.5381,626.894
33,0,14.3508,-2.66613,7.79116,17.4573,-2.44253,13.9518,2.76741,59.9471,-92.1894,-16.1546,-27.6966,-112.816,417.911,38.8406,626.873
34,0,14.5997,-2.66913,6.24204,17.825,-2.67929,13.1829,2.85886,60.0479,-92.1028,-16.0957,-27.9923,-112.578,417.318,39.1736,626.692
35,0,23.2924,-11.7335,1.5613,19.3244,-15.4266,-4.15527,2.79844,60.5094,-92.9723,-16.0542,-28.4541,-111.872,416.92,39.4514,626.741
36,0,24.7795,-12.2052,2.86756,19.0778,-15.5147,-4.632,2.7966,60.5102,-92.6655,-15.9687,-28.6631,-111.846,416.442,39.8274,626.84
37,0,24.4784,-12.0307,3.57107,19.0934,-16.4339,-5.58632,2.58396,60.3807,-92.4974,-15.9047,-28.9811,-111.823,415.91,40.2537,626.764
38,0,25.1521,-12.1823,4.65733,18.5471,-15.9684,-4.94893,2.68263,60.0821,-92.3359,-15.8572,-29.4245,-111.688,415.364,40.6857,626.772
39,0,25.0326,-11.9038,9.07411,19.0631,-17.5437,-5.88231,2.62725,59.8063,-92.4302,-15.9276,-29.9487,-111.489,414.88,40.9783,626.956
40,0,24.4302,-11.5204,11.2418,19.0015,-18.4066,-7.14479,2.49253,60.0305,-92.3696,-16.0276,-30.1853,-111.23,414.399,41.2658,627.143
41,0,24.9498,-11.6895,8.9781,18.0491,-17.23,-6.93055,2.51777,60.3143,-92.3376,-16.0152,-30.3824,-110.885,413.893,41.6779,627.105
42,0,16.4292,-0.279198,9.1123,16.5681,-1.138,13.3437,2.93006,60.2231,-92.8856,-16.0295,-31.1134,-110.073,413.507,41.9941,626.713
43,0,16.597,-0.160306,8.79924,16.57,-1.70347,13.1537,2.92582,59.9334,-92.8044,-15.7675,-31.3891,-110.043,413.171,42.6675,626.668
44,0,16.4621,0.036363,9.98573,16.1861,-1.79122,12.6804,2.99725,59.8849,-92.3951,-15.6508,-31.5937,-110.003,412.715,43.1127,626.976
45,0,17.4362,0.674969,15.5746,16.6441,0.0794979,11.7128,2.97569,60.4776,-93.312,-15.4216,-31.7081,-109.949,412.195,43.4998,627.025
46,0,14.6273,9.40596,4.92452,14.8925,17.5705,22.1092,-0.224151,62.586,-99.4862,-15.8846,-32.0924,-109.042,411.462,43.7658,626.723
47,0,14.0918,8.79831,0.716171,14.1935,18.3525,22.4927,-0.209351,62.4313,-99.2845,-15.9385,-32.3495,-108.901,410.8,44.1435,626.765
48,0,6.64182,5.88766,2.74339,16.6984,20.8703,21.4382,-0.119305,62.3472,-99.0962,-15.857,-32.6433,-108.86,410.294,44.5397,626.803
49,0,13.2591,10.8456,-4.46727,14.0977,16.2907,21.295,-0.0177171,61.9987,-98.5627,-15.7867,-32.8053,-108.851,409.795,45.1243,626.704
50,0,21.9097,-1.35746,-6.4698,15.6468,-13.2352,-1.07892,3.04374,60.2306,-92.7193,-15.9351,-33.0652,-108.336,409.193,45.3435,626.514
51,0,23.0538,-1.53649,-8.18814,14.0085,-11.418,0.400838,3.20099,60.0038,-92.3654,-15.832,-33.3476,-108.222,408.68,45.7818,626.531
52,0,23.3573,-1.75565,-10.2466,12.9321,-10.1645,1.53533,3.29207,59.7016,-92.124,-15.8189,-33.6872,-108.12,408.059,46.1717,626.53
53,0,29.7801,-7.77022,-4.38492,14.8965,-24.0303,-11.3028,4.03679,59.189,-91.4238,-15.8846,-34.111,-107.697,407.469,46.4902,626.495
54,0,28.7365,-7.41325,-0.834332,15.0859,-25.3918,-12.035,3.93242,59.2577,-91.5708,-15.9191,-34.1817,-107.516,406.905,46.9407,626.514
55,0,35.4766,-11.4078,0.0728521,15.2634,-34.9008,-23.9561,3.8791,59.9529,-91.9839,-16.1162,-34.2044,-106.892,406.367,47.3313,626.548
56,0,35.2337,-11.2425,2.68764,14.3183,-34.6192,-23.8295,3.82398,59.9109,-91.9044,-15.9993,-34.3819,-106.93,406.047,47.7023,626.673
57,0,35.4667,-11.2792,3.13861,13.7435,-34.0696,-23.3834,3.78512,59.749,-92.0759,-15.888,-34.5765,-106.954,405.561,47.9957,626.615
58,0,34.7142,-10.8775,3.48983,14.3546,-34.6667,-23.0469,4.06413,59.2196,-91.9399,-15.6194,-34.8257,-107.04,405.098,48.4443,626.6
59,0,34.9947,-10.944,3.29078,13.8401,-34.3792,-22.2615,4.26271,59.0512,-91.7269,-15.4611,-34.8946,-106.928,404.533,48.9738,626.434
60,0,33.3231,-10.4415,2.96899,14.046,-35.2656,-22.7376,4.22615,59.0643,-91.587,-15.4817,-34.8765,-106.864,403.82,49.352,626.168
61,0,33.34,-10.1643,4.49768,13.6744,-35.42,-22.8906,4.0845,59.1288,-92.131,-15.4657,-34.9906,-106.688,403.297,49.7754,626.323
62,0,29.9865,-5.62436,-0.624633,12.2758,-28.2696,-15.7511,3.6083,59.2802,-93.24,-15.5305,-35.1767,-106.559,402.809,49.9856,626.508
63,0,25.0075,-3.03891,4.44583,10.9688,-17.8062,-5.08756,3.46029,59.4173,-93.6883,-15.6451,-35.2639,-106.39,402.344,50.2487,626.573
64,0,16.3681,-9.56284,-0.445297,13.4375,-14.7313,-5.42605,4.01259,59.2733,-92.6921,-15.7459,-35.4607,-106.061,401.845,50.5303,626.432
65,0,17.4628,-7.80346,-1.41256,12.6827,-15.3119,-5.13504,4.16722,59.4316,-92.484,-15.9076,-35.2309,-105.881,401.267,50.864,626.524
66,0,23.1985,-1.97409,8.18811,8.94336,-14.6384,-1.598,4.0711,59.711,-92.8295,-15.9004,-35.2346,-105.751,400.703,51.2073,626.372
67,0,22.6433,-1.63412,12.5694,9.43995,-15.6429,-1.46136,4.22874,59.4186,-93.0257,-15.794,-35.3883,-105.687,400.237,51.6022,626.219
68,0,25.5322,-2.22703,2.40922,10.2508,-23.2359,-8.06407,4.56763,59.0315,-92.3526,-15.7251,-35.4646,-105.789,399.823,51.8978,626.302
69,0,23.2756,-0.325592,2.26623,9.61648,-19.6516,-3.6655,4.48045,58.6219,-92.3466,-15.5792,-35.6018,-105.987,399.443,52.217,626.294
70,0,22.2286,-0.124367,5.52298,9.71337,-20.4904,-3.76827,4.41952,58.4415,-92.4093,-15.5592,-35.7101,-106.024,399.071,52.4224,626.251
71,0,17.4199,9.73241,7.71931,6.75706,-5.36483,12.1758,4.47304,58.2982,-92.0313,-15.5426,-35.6955,-106.097,398.621,52.6594,626.15
72,0,17.7283,9.80659,4.25145,5.7045,-4.52926,12.5137,4.51384,58.2559,-91.9167,-15.5125,-35.6913,-106.062,398.203,52.9474,626.115
73,0,18.0264,9.83477,1.12938,4.98578,-3.89076,12.7706,4.53821,58.2569,-91.8799,-15.5373,-35.6406,-105.991,397.738,53.2583,626.134
74,0,16.9973,14.2916,5.27923,3.56692,3.24486,19.8688,4.62813,58.4288,-92.0158,-15.6747,-35.5274,-105.724,397.148,53.5484,626.068
75,0,15.5236,18.2144,3.24453,2.5202,7.84956,24.405,4.76165,58.4764,-92.1275,-15.7497,-35.5491,-105.478,396.727,53.7955,626.142
76,0,15.6215,18.1385,-0.559126,3.74894,7.96012,22.4676,3.94697,58.7748,-94.7731,-15.5794,-35.7918,-105.582,396.261,54.0625,625.915
77,0,15.9398,18.6219,0.150793,3.55436,7.68973,22.5731,4.13059,58.7931,-94.6901,-15.6388,-35.7826,-105.387,395.879,54.3064,626.063
78,0,16.2636,19.1443,0.453629,3.22445,7.47919,22.686,4.23995,58.7746,-94.5803,-15.6909,-35.7745,-105.25,395.496,54.5061,626.113
79,0,16.2431,18.9347,-0.868876,2.92861,7.61285,22.6817,4.28056,58.6117,-94.48,-15.601,-35.8063,-105.324,395.266,54.6865,626.304
80,0,16.3463,18.9293,-0.865648,2.86906,7.75065,22.9871,4.24165,58.6015,-94.6802,-15.7231,-35.8038,-105.2,394.889,54.8727,626.459
81,0,16.1439,18.4508,-1.50152,2.65028,7.98795,22.8198,4.189,58.7876,-94.8186,-15.9063,-35.7485,-105.01,394.473,54.9006,626.489
82,0,16.5452,18.7591,-2.09868,2.22918,8.21575,23.1762,4.14799,58.8809,-94.7357,-16.1241,-35.6068,-104.914,394.057,54.9314,626.676
83,0,17.2239,19.2954,-2.42143,1.85179,8.41315,23.6474,4.09467,58.9082,-94.7405,-16.2545,-35.4427,-104.861,393.659,55.0902,626.873
84,0,17.2239,19.2954,-2.42143,1.85179,8.41315,23.6474,4.09467,58.9082,-94.7405,-16.2545,-35.4427,-104.861,393.659,55.0902,626.873
85,0,17.343,19.5046,-0.412783,1.9668,7.71501,23.4433,4.34358,58.8928,-94.3198,-16.3145,-35.2645,-104.802,392.978,55.3867,626.848
86,0,17.1891,19.4063,0.546992,2.01682,7.61553,23.3451,4.2534,58.8074,-94.2572,-16.3682,-35.2271,-104.901,392.659,55.4676,626.84
87,0,17.1723,19.6563,1.55619,2.04903,7.44761,23.6053,4.19009,58.542,-94.0816,-16.3382,-35.1882,-105.103,392.362,55.6724,626.787
88,0,17.1723,19.6563,1.55619,2.04903,7.44761,23.6053,4.19009,58.542,-94.0816,-16.3382,-35.1882,-105.103,392.362,55.6724,626.787
89,0,17.4256,20.1967,1.75753,1.94177,7.44725,23.5698,4.08623,58.7828,-94.1503,-16.521,-34.8843,-105.028,391.704,55.8358,627.074
90,0,18.6447,15.9483,-6.74905,0.968171,10.8991,22.4852,3.5848,59.0839,-95.3636,-16.6076,-34.7366,-105.053,391.382,55.9362,627.239
91,0,17.328,19.3697,0.915573,1.73612,7.45948,23.3943,4.22338,58.6118,-93.6088,-16.528,-34.67,-105.164,391.061,56.1147,627.083
92,0,17.3895,19.6714,0.805418,1.91933,9.12175,22.542,3.3218,59.4043,-95.0539,-16.6662,-34.3955,-105.198,390.761,56.1591,627.332
93,0,17.3895,19.6714,0.805418,1.91933,9.12175,22.542,3.3218,59.4043,-95.0539,-16.6662,-34.3955,-105.198,390.761,56.1591,627.332
94,0,17.3895,19.6714,0.805418,1.91933,9.12175,22.542,3.3218,59.4043,-95.0539,-16.6662,-34.3955,-105.198,390.761,56.1591,627.332
95,0,17.3636,19.1844,-1.89725,1.54683,8.60721,22.6274,3.65203,59.1796,-94.4652,-16.8096,-34.3167,-105.076,390.024,56.3796,627.503
96,0,17.219,19.0348,-0.982423,1.47538,8.69069,22.4983,3.63219,59.2186,-94.4151,-16.7968,-34.2099,-105.13,389.799,56.427,627.642
97,0,17.1153,18.9604,-0.264936,1.65697,9.10946,22.3847,3.34771,59.2684,-94.9035,-16.7967,-34.2013,-105.218,389.632,56.4455,627.651
98,0,17.1153,18.9604,-0.264936,1.65697,9.10946,22.3847,3.34771,59.2684,-94.9035,-16.7967,-34.2013,-105.218,389.632,56.4455,627.651
99,0,17.4645,19.3674,0.459451,2.00303,8.7886,22.8415,3.46196,59.1402,-94.9105,-16.8371,-34.1439,-105.245,389.263,56.4148,627.865
100,0,17.3315,19.1128,-0.901992,2.03341,8.7431,22.4388,3.50035,59.1836,-94.9227,-16.8536,-34.1281,-105.224,389.054,56.4655,627.834
101,0,17.3315,19.1128,-0.901992,2.03341,8.7431,22.4388,3.50035,59.1836,-94.9227,-16.8536,-34.1281,-105.224,389.054,56.4655,627.834
102,0,17.8477,19.1212,-3.20113,1.54437,8.89734,22.2382,3.35716,59.2902,-94.9892,-17.0812,-34.0067,-105.173,388.524,56.3973,627.937
103,0,17.8477,19.1212,-3.20113,1.54437,8.89734,22.2382,3.35716,59.2902,-94.9892,-17.0812,-34.0067,-105.173,388.524,56.3973,627.937
104,0,17.8477,19.1212,-3.20113,1.54437,8.89734,22.2382,3.35716,59.2902,-94.9892,-17.0812,-34.0067,-105.173,388.524,56.3973,627.937
105,0,20.2403,22.6248,6.2364,-2.69859,-5.15055,26.5995,8.37031,55.2995,-82.4833,-17.6779,-33.6752,-105.071,387.629,56.0623,628.518
106,0,18.0865,19.8344,-1.36833,1.77853,8.13012,22.918,3.58059,58.9479,-94.5643,-17.2869,-33.8587,-105.328,387.626,56.218,628.285
107,0,18.0865,19.8344,-1.36833,1.77853,8.13012,22.918,3.58059,58.9479,-94.5643,-17.2869,-33.8587,-105.328,387.626,56.218,628.285
108,0,17.9547,19.1012,-3.69,1.2204,8.81307,22.3273,3.35341,59.1922,-94.8006,-17.4433,-33.7669,-105.272,387.216,56.0929,628.328
109,0,18.4322,19.0551,-3.67412,1.11401,8.35451,22.3939,3.55422,59.1035,-94.3566,-17.6006,-33.7542,-105.245,386.92,55.8937,628.286
110,0,18.2721,18.5833,-2.98964,1.44097,8.76867,21.864,3.32061,59.3508,-94.9974,-17.642,-33.7863,-105.185,386.8,55.7865,628.175
111,0,18.6202,19.2912,1.53019,1.81891,6.2832,23.7715,4.47537,58.1539,-93.3798,-17.3992,-34.0598,-105.282,386.769,55.7936,628.108
112,0,18.6202,19.2912,1.53019,1.81891,6.2832,23.7715,4.47537,58.1539,-93.3798,-17.3992,-34.0598,-105.282,386.769,55.7936,628.108
113,0,18.5542,19.5777,3.5757,1.01285,4.62373,24.1812,5.22693,57.8221,-91.2582,-17.5568,-33.8628,-105.213,386.646,55.5821,628.387
114,0,18.9263,19.8035,-0.129058,1.5737,6.277,23.8524,4.63039,58.2798,-93.2406,-17.5194,-33.976,-105.175,386.541,55.5145,628.234
115,0,18.9263,19.8035,-0.129058,1.5737,6.277,23.8524,4.63039,58.2798,-93.2406,-17.5194,-33.976,-105.175,386.541,55.5145,628.234
116,0,18.7237,19.6526,0.39378,1.65028,6.34606,23.5849,4.49759,58.313,-93.4204,-17.6082,-33.985,-105.219,386.341,55.2997,628.309
117,0,18.7237,19.6526,0.39378,1.65028,6.34606,23.5849,4.49759,58.313,-93.4204,-17.6082,-33.985,-105.219,386.341,55.2997,628.309
118,0,18.7237,19.6526,0.39378,1.65028,6.34606,23.5849,4.49759,58.313,-93.4204,-17.6082,-33.985,-105.219,386.341,55.2997,628.309
119,0,18.823,19.217,-0.664897,1.59369,8.00788,22.4606,3.67179,58.9682,-94.6742,-17.6854,-33.7767,-105.381,386.134,55.0124,628.542
120,0,19.2263,19.9311,2.87169,0.640608,4.53379,23.5915,5.08371,58.0965,-91.2898,-17.8657,-33.6306,-105.311,386.047,54.7828,628.757
121,0,19.2263,19.9311,2.87169,0.640608,4.53379,23.5915,5.08371,58.0965,-91.2898,-17.8657,-33.6306,-105.311,386.047,54.7828,628.757
122,0,19.2263,19.9311,2.87169,0.640608,4.53379,23.5915,5.08371,58.0965,-91.2898,-17.8657,-33.6306,-105.311,386.047,54.7828,628.757
123,0,18.2534,26.1966,0.396123,-0.376965,12.3335,30.939,4.84017,58.0924,-91.7029,-17.8043,-33.5865,-105.511,385.974,54.4906,628.951
124,0,18.2534,26.1966,0.396123,-0.376965,12.3335,30.939,4.84017,58.0924,-91.7029,-17.8043,-33.5865,-105.511,385.974,54.4906,628.951
125,0,17.8914,30.0538,-0.103229,-1.03974,16.3654,35.358,4.87593,58.0862,-91.8032,-17.9063,-33.5923,-105.478,385.844,54.1584,629.001
126,0,17.8914,30.0538,-0.103229,-1.03974,16.3654,35.358,4.87593,58.0862,-91.8032,-17.9063,-33.5923,-105.478,385.844,54.1584,629.001
127,0,17.9132,30.0671,-0.349423,-1.09524,16.2772,35.3316,4.76265,58.0004,-91.779,-17.8842,-33.542,-105.648,385.852,53.9195,629.172
128,0,17.9132,30.0671,-0.349423,-1.09524,16.2772,35.3316,4.76265,58.0004,-91.779,-17.8842,-33.542,-105.648,385.852,53.9195,629.172
129,0,17.7338,29.7881,-0.0207481,-0.853814,15.9865,35.4791,4.65807,57.905,-91.7983,-17.8815,-33.4375,-105.85,385.761,53.6815,629.28
130,0,17.7338,29.7881,-0.0207481,-0.853814,15.9865,35.4791,4.65807,57.905,-91.7983,-17.8815,-33.4375,-105.85,385.761,53.6815,629.28
131,0,17.5462,29.4317,-0.293696,-0.936343,15.9758,35.3755,4.86676,57.8812,-91.2451,-17.8638,-33.2834,-105.948,385.747,53.4129,629.38
132,0,17.3732,29.0805,-0.98923,-0.93817,15.9546,35.3724,4.898,57.9667,-91.2018,-17.9413,-33.2096,-105.869,385.746,53.2735,629.449
133,0,16.8336,28.1492,-1.51235,-0.849028,15.977,35.4957,4.98667,58.0656,-91.1323,-18.1287,-33.1659,-105.701,385.725,53.0624,629.512
134,0,16.8336,28.1492,-1.51235,-0.849028,15.977,35.4957,4.98667,58.0656,-91.1323,-18.1287,-33.1659,-105.701,385.725,53.0624,629.512
135,0,16.3569,27.3214,-1.72869,-0.704128,16.0474,35.591,4.92796,57.9732,-91.0925,-18.1029,-33.0899,-105.866,385.835,52.6531,629.784
136,0,16.0205,25.4023,-1.32284,-0.059659,12.8957,33.0629,4.95806,57.8486,-90.8995,-18.0415,-33.0219,-106.021,385.866,52.4481,629.854
137,0,15.3804,22.3756,-5.16589,1.27483,6.66463,27.683,4.9501,57.8342,-90.9702,-17.9946,-32.968,-106.06,386.017,52.2812,629.978
138,0,14.5116,21.5277,0.377018,2.42483,6.76869,27.8174,4.85381,57.8706,-91.299,-18.0287,-32.8643,-106.102,386.06,52.0754,630.093
139,0,16.7492,17.4321,0.791167,3.59261,-2.31927,20.5287,4.88822,57.8331,-91.2364,-18.0718,-32.7998,-106.098,386.092,51.864,630.146
140,0,15.9722,17.1393,-6.18961,4.3298,-4.24578,17.9628,4.43074,58.0301,-91.8208,-17.9964,-32.6204,-106.335,386.283,51.694,630.309
141,0,17.3533,15.5085,2.53911,4.55447,-4.56889,17.4566,4.28493,58.2159,-91.9774,-18.1735,-32.4438,-106.383,386.142,51.3041,630.485
142,0,16.9145,15.1673,1.07033,4.59993,-4.40712,17.3082,4.39289,58.4692,-91.6249,-18.1426,-32.093,-106.442,386.252,51.2559,630.5
143,0,17.0643,12.7231,-1.80107,5.55575,-8.8736,12.6497,4.32605,58.9736,-91.7363,-18.3329,-31.7753,-106.282,386.18,50.958,630.54
144,0,17.2862,12.7631,-2.30262,5.43895,-8.64196,12.5029,4.32312,59.2983,-91.5617,-18.3557,-31.406,-106.323,386.234,50.8036,630.612
145,0,17.5829,13.0378,0.141812,4.70281,-6.60228,14.5397,4.43316,58.9988,-90.6458,-18.219,-31.265,-106.814,386.408,50.5969,630.817
146,0,17.786,11.1226,-1.52596,5.37367,-10.2114,11.4022,4.31476,58.8045,-90.2629,-18.1788,-31.1262,-107.188,386.595,50.376,630.98
147,0,17.9311,10.9409,-2.01814,5.47417,-10.4197,11.3507,4.17775,58.7964,-90.3877,-18.1722,-31.0329,-107.326,386.886,50.1168,631.049
148,0,19.1662,7.28321,-3.21779,6.7784,-15.1854,6.68651,4.32403,58.9687,-90.3698,-18.1282,-30.8357,-107.297,387.112,49.853,631.202
149,0,21.2941,3.54894,-2.10526,8.43617,-21.1025,0.928605,4.3185,58.9984,-90.6069,-18.0937,-30.7164,-107.368,387.312,49.5258,631.361
150,0,21.6087,3.2946,-3.12693,8.43825,-20.738,0.841686,4.07155,59.1461,-90.8428,-18.1042,-30.5015,-107.542,387.453,49.2043,631.388
151,0,23.393,0.211861,2.56291,8.96807,-23.6946,-2.53121,3.94925,59.5429,-91.0086,-18.2372,-30.2139,-107.443,387.663,48.9019,631.458
152,0,27.1948,-3.06895,-0.827877,10.8492,-31.7316,-10.9918,3.75612,59.7224,-91.3271,-18.3273,-30.0063,-107.496,387.894,48.6696,631.698
153,0,23.9366,-7.11974,2.09284,12.0316,-30.4901,-10.4623,3.98806,59.7156,-90.5803,-18.37,-29.8379,-107.559,388.085,48.3755,631.829
