Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:UpperArm_LowerArm,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,2.8593,-11.8124,-0.0140854,-28.2066,-31.5114,46.7407,21.0354,37.7723,-44.8959,-14.5498,-19.1427,-123.259,429.984,36.0951,620.706
2,0,3.27235,-12.015,2.45527,-27.9611,-31.2725,46.8472,20.9947,37.9026,-44.6642,-14.5817,-19.4269,-123.01,429.905,36.0373,620.83
3,0,3.34879,-12.0763,2.2758,-27.7853,-31.0558,46.8202,20.9042,38.1286,-44.311,-14.5626,-19.629,-122.882,429.81,36.0688,620.987
4,0,3.13925,-12.1501,-0.78146,-27.1941,-30.2292,46.5254,21.0919,38.4202,-43.8502,-14.5504,-19.8304,-122.603,429.632,36.0495,620.915
5,0,3.51701,-12.725,-0.328438,-26.9157,-30.0152,46.7645,21.1556,38.5533,-43.6549,-14.5642,-20.1405,-122.314,429.408,35.9898,621.056
6,0,3.34959,-12.7636,-2.23584,-26.5289,-29.4658,46.5571,21.1425,38.7124,-43.304,-14.512,-20.427,-122.229,429.278,36.0658,621.171
7,0,3.53544,-13.1279,-2.43108,-26.1664,-29.0624,46.6034,21.0567,38.9155,-42.8992,-14.4424,-20.6199,-122.21,429.133,36.2224,621.187
8,0,3.4168,-12.8215,-1.29346,-26.1276,-28.9233,46.4168,20.7952,39.0006,-42.633,-14.4086,-20.965,-122.066,428.922,36.2144,621.143
9,0,3.43516,-12.7119,-0.3912,-25.8799,-28.5619,46.2647,20.6383,39.1391,-42.2941,-14.3725,-21.2517,-122.036,428.752,36.2504,621.2
10,0,3.25526,-12.7434,-2.39539,-25.3808,-27.8453,45.9934,20.8356,39.4158,-41.9011,-14.2592,-21.4982,-121.777,428.628,36.4604,621.176
11,0,23.7259,16.4011,30.2502,-19.1923,-62.0279,52.6578,24.43,36.0166,-35.6962,-14.2428,-21.8949,-120.3,428.415,36.4381,621.36
12,0,28.0676,18.8791,26.3676,-21.408,-66.2144,51.3049,24.7777,35.4485,-33.2344,-14.3618,-22.2335,-119.772,428.219,36.5361,621.44
13,0,28.3275,18.9502,21.6487,-23.6167,-67.4013,50.3015,24.9335,35.0839,-31.194,-14.5124,-22.6042,-119.555,427.989,36.5785,621.596
