Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:UpperArm_LowerArm,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,4.89387,-15.4134,3.45606e-005,9.60081,-4.47295,42.7478,9.49177,49.3532,-91.2902,-17.6845,-15.155,-128.955,435.176,26.0958,633.664
2,0,13.4168,-39.6257,0.0306477,1.32284,1.90395,37.6719,7.10133,51.1903,-94.2948,-17.8276,-15.6534,-128.35,435.013,26.2577,632.63
3,0,13.5981,-38.1434,2.17097,1.24876,1.82872,37.8572,7.049,51.06,-93.4003,-17.8401,-15.9732,-128.335,434.844,26.2955,632.727
4,0,14.4026,-38.9188,0.584535,1.33542,3.26246,37.3976,6.22322,51.7017,-94.031,-17.956,-16.1417,-128.19,434.597,26.2945,632.962
5,0,-2.18919,-21.7168,1.33494,12.4318,3.80279,38.6421,5.60582,52.9395,-95.6125,-17.977,-16.187,-127.592,434.283,26.4398,632.808
6,0,-1.28769,-21.5376,1.35582,12.3893,3.2921,38.9494,5.74697,52.6182,-94.6851,-17.8517,-16.6671,-127.63,434.099,26.5,632.763
7,0,-1.36823,-21.2927,-1.24792,12.2242,2.7244,39.1765,6.23953,52.7565,-92.8474,-17.8201,-16.8452,-127.386,433.821,26.5466,632.894
8,0,-1.13523,-21.5859,-1.30091,12.3382,2.68959,39.2164,5.90478,52.7756,-92.6029,-17.7951,-17.2009,-127.321,433.533,26.6571,632.941
9,0,-0.652599,-21.1163,-0.598051,12.3956,2.66862,39.1567,5.56402,52.7212,-91.9953,-17.8652,-17.5888,-127.377,433.198,26.7704,632.956
10,0,7.08891,-13.191,-0.847401,15.8651,-21.1106,35.3905,9.77949,49.2465,-81.4385,-18.1272,-17.5597,-127.233,432.73,26.686,634.34
11,0,7.5311,-10.9128,-1.45062,15.5225,-21.2047,35.1029,9.58669,49.4968,-80.9811,-18.1117,-17.8411,-126.97,432.425,26.9399,634.565
12,0,8.87073,-9.90958,-1.55686,15.624,-20.983,35.0245,9.64909,49.7617,-80.6532,-18.1885,-18.2163,-126.591,432.098,27.1002,634.541
13,0,10.4234,-9.60646,-0.039627,7.78465,-28.5627,39.34,12.8336,46.8662,-69.9755,-18.1658,-18.6909,-126.559,431.872,27.2047,634.525
14,0,12.0621,-8.18616,-0.688024,7.69744,-28.6709,39.3729,12.8826,47.0674,-69.8194,-18.1037,-19.1062,-126.231,431.574,27.3746,634.583
15,0,12.8208,-7.49496,-1.15359,7.84852,-28.3218,39.2472,13.2931,47.4578,-69.6787,-17.9975,-19.5407,-125.527,431.287,27.5966,634.422
16,0,13.6422,-6.61094,-1.03422,7.91228,-28.112,39.1435,13.5506,47.727,-69.5547,-17.914,-20.0422,-124.933,430.975,27.7342,634.3
17,0,2.04799,-12.3536,1.65615,18.864,-5.93752,30.2522,6.19729,54.4289,-87.8683,-17.7139,-20.9981,-124.382,430.736,28.107,632.944
