Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:LowerArm_HandOuter,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,15.2128,2.84583,0.000134708,6.9418,9.91057,-322.926,6.9418,9.91057,-322.926,-20.3904,-16.6148,245.125,441.729,75.4018,645.869
2,0,16.3174,2.85839,0.25164,7.27584,10.306,-323.629,7.27584,10.306,-323.629,-20.4422,-17.527,246.379,441.239,75.4364,645.586
3,0,16.9668,2.89724,0.186301,7.30823,10.4036,-325.145,7.30823,10.4036,-325.145,-20.4307,-18.2887,247.024,440.805,75.5477,645.529
4,0,18.1686,3.97182,1.48821,7.00287,11.3497,-325.067,7.00287,11.3497,-325.067,-20.1383,-19.2772,247.282,440.471,75.8671,645.351
5,0,18.6637,4.83173,1.64782,6.94627,10.5036,-325.954,6.94627,10.5036,-325.954,-19.9025,-20.1414,247.506,440.147,76.2198,645.11
6,0,19.6498,5.74549,1.7396,6.87059,11.7231,-326.68,6.87059,11.7231,-326.68,-19.7605,-21.0014,248.087,439.808,76.6215,645.064
7,0,20.793,6.47397,1.50605,6.48641,10.6218,-327.581,6.48641,10.6218,-327.581,-19.7958,-21.849,248.797,439.313,76.9455,644.834
8,0,21.5762,6.65593,0.742794,6.3195,10.7225,-328.941,6.3195,10.7225,-328.941,-19.6664,-22.5087,249.483,438.885,77.4697,644.533
9,0,21.4638,8.10868,3.0536,6.80288,10.135,-329.657,6.80288,10.135,-329.657,-19.4275,-23.517,249.961,438.44,77.6342,644.263
10,0,22.3569,8.69516,1.48606,6.63385,10.3674,-330.438,6.63385,10.3674,-330.438,-19.1944,-24.3496,250.446,438.004,78.0602,643.958
11,0,22.158,8.99932,1.3553,6.79048,11.1062,-331.169,6.79048,11.1062,-331.169,-18.9685,-25.2738,250.592,437.386,78.556,643.601
12,0,23.2717,7.8841,-2.24261,5.89758,11.1587,-332.856,5.89758,11.1587,-332.856,-19.0609,-25.8391,250.917,436.591,78.9532,643.268
13,0,23.9991,7.89347,-0.408014,5.91611,12.5055,-333.119,5.91611,12.5055,-333.119,-18.7073,-26.8422,251.102,436.099,79.5315,642.935
14,0,24.5506,8.51894,0.915623,5.70939,12.0752,-333.78,5.70939,12.0752,-333.78,-18.5602,-27.7135,251.746,435.656,79.896,642.606
15,0,24.6562,10.2204,4.14476,6.13772,13.2388,-333.674,6.13772,13.2388,-333.674,-18.2681,-28.8755,251.977,435.334,80.1373,642.29
16,0,24.4965,10.9099,1.28641,6.04146,12.9076,-334.668,6.04146,12.9076,-334.668,-18.2542,-29.6844,252.684,434.729,80.6034,641.886
17,0,25.1712,12.4594,3.21772,6.01721,12.3434,-334.528,6.01721,12.3434,-334.528,-17.9644,-30.6204,252.623,434.23,81.0584,641.737
18,0,25.8096,12.4457,-0.033286,5.10853,11.975,-335.214,5.10853,11.975,-335.214,-17.6593,-31.3966,253.065,433.61,81.6675,641.47
19,0,26.193,12.8712,1.89527,4.92237,11.7797,-335.453,4.92237,11.7797,-335.453,-17.4685,-32.2213,253.148,433.091,82.1283,641.214
20,0,27.1873,13.2889,0.515965,4.086,12.0827,-335.268,4.086,12.0827,-335.268,-17.3139,-33.2269,253.583,432.59,82.3999,641.022
21,0,26.9926,13.4964,1.24052,4.11522,10.7074,-336.119,4.11522,10.7074,-336.119,-17.0531,-34.1974,253.808,432.132,82.8642,640.803
22,0,27.0286,13.7857,2.32373,3.83508,10.8427,-335.781,3.83508,10.8427,-335.781,-16.7963,-35.0699,254.313,431.591,83.4031,640.522
23,0,27.2705,14.9673,3.36632,3.33539,11.6056,-335.591,3.33539,11.6056,-335.591,-16.5037,-35.764,254.107,431.088,84.0236,640.295
24,0,26.513,15.707,3.1026,3.4277,11.932,-336.066,3.4277,11.932,-336.066,-16.1146,-36.7262,254.287,430.656,84.3654,640.171
25,0,27.0079,16.7382,1.87996,2.38389,12.8286,-335.583,2.38389,12.8286,-335.583,-15.8912,-37.6383,254.611,430.115,84.7624,639.901
26,0,27.1761,16.7827,0.333427,2.16196,11.4502,-337.015,2.16196,11.4502,-337.015,-15.8875,-38.4061,255.441,429.529,85.2265,639.723
27,0,26.4641,16.8666,1.30766,1.95811,11.0721,-336.701,1.95811,11.0721,-336.701,-15.5975,-39.2986,255.467,428.859,85.6822,639.445
28,0,26.5702,17.5604,1.37569,1.11555,12.2931,-336.501,1.11555,12.2931,-336.501,-15.211,-39.9136,254.98,428.109,86.1944,639.293
29,0,26.5356,18.1355,1.42344,0.903107,11.8272,-336.96,0.903107,11.8272,-336.96,-14.844,-40.6406,255.301,427.619,86.641,638.973
30,0,25.6502,18.9255,3.40963,1.03245,10.9588,-337.923,1.03245,10.9588,-337.923,-14.6221,-41.3926,255.598,427.147,87.0434,638.604
31,0,25.7307,20.4307,3.42446,0.257818,10.6753,-337.429,0.257818,10.6753,-337.429,-14.4004,-42.3437,256.039,426.824,87.3157,638.397
32,0,25.1256,21.0373,2.53008,-0.307893,11.2029,-337.757,-0.307893,11.2029,-337.757,-14.1735,-43.2184,256.278,426.458,87.6575,638.221
33,0,24.4337,20.959,1.26051,-1.12758,12.5281,-338.538,-1.12758,12.5281,-338.538,-13.7307,-43.7058,255.786,425.896,88.2643,637.996
34,0,23.8341,22.5638,4.52533,-1.02272,12.1328,-337.983,-1.02272,12.1328,-337.983,-13.2854,-44.2038,255.749,425.409,88.6906,637.763
35,0,23.3498,22.3562,1.22684,-1.88671,11.8195,-338.542,-1.88671,11.8195,-338.542,-13.0092,-44.5393,255.898,424.79,89.2277,637.413
36,0,22.8056,21.9207,0.065971,-2.49955,11.6152,-339.08,-2.49955,11.6152,-339.08,-12.7758,-45.2632,256.09,424.272,89.622,637.041
37,0,22.0216,22.8467,3.18262,-2.07786,11.6743,-339.825,-2.07786,11.6743,-339.825,-12.5349,-45.878,256.249,423.898,90.0202,636.893
38,0,21.2876,25.1133,5.73514,-1.99234,11.8018,-340.063,-1.99234,11.8018,-340.063,-12.3702,-46.3105,256.307,423.423,90.3186,636.831
39,0,21.1634,25.8812,2.55619,-3.01973,11.9268,-339.27,-3.01973,11.9268,-339.27,-11.9982,-46.82,256.263,423.082,90.6188,636.657
40,0,20.9321,26.104,1.24516,-3.57897,12.2654,-338.609,-3.57897,12.2654,-338.609,-11.6374,-47.1105,256.005,422.587,91.0821,636.569
41,0,19.7759,26.003,2.89256,-2.96842,11.6356,-338.862,-2.96842,11.6356,-338.862,-11.497,-47.3984,256.067,422.091,91.4693,636.315
42,0,18.5839,26.2928,3.71708,-2.75555,11.6251,-339.341,-2.75555,11.6251,-339.341,-11.3301,-47.5806,255.93,421.638,91.9569,636.112
43,0,18.0573,26.0551,3.74115,-2.85272,11.3966,-340.226,-2.85272,11.3966,-340.226,-11.2804,-47.6844,255.963,421.184,92.3335,635.97
44,0,17.7414,26.5739,2.38638,-3.21162,11.0462,-339.636,-3.21162,11.0462,-339.636,-11.2726,-47.7327,255.909,420.717,92.5596,636.143
45,0,17.3859,26.6863,1.45308,-3.70805,11.4884,-339.057,-3.70805,11.4884,-339.057,-11.4452,-47.8639,256.07,420.211,92.6756,636.134
46,0,17.0059,26.8306,1.56772,-3.80573,12.326,-338.497,-3.80573,12.326,-338.497,-11.6429,-47.9605,256.217,419.763,92.8813,636.089
47,0,16.7041,27.5589,3.90345,-3.90733,12.2769,-338.277,-3.90733,12.2769,-338.277,-11.7765,-47.9257,256.35,419.333,93.1549,636.09
48,0,16.9201,27.9483,2.1349,-3.84757,12.1534,-338.088,-3.84757,12.1534,-338.088,-11.8627,-47.8496,256.389,419.04,93.3994,636.092
