Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:LowerArm_HandOuter,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,1.6963,-2.22517,0.000651824,0.252239,-7.63686,43.6515,0.252239,-7.63686,43.6515,-19.8796,-4.55516,233.441,436.864,63.0946,646.262
2,0,1.27808,-4.03908,-0.0378204,1.19456,-1.35741,43.5939,1.19456,-1.35741,43.5939,-20.1476,-4.71695,233.562,436.416,63.1854,646.736
3,0,0.926644,-3.04398,-0.917457,1.51539,0.13874,44.806,1.51539,0.13874,44.806,-20.1022,-4.929,233.855,436.009,63.3843,646.723
4,0,1.69821,-4.0388,0.329388,1.00686,0.235848,43.7604,1.00686,0.235848,43.7604,-20.0962,-5.00797,234.426,435.487,63.5227,646.976
5,0,2.37153,-4.95522,0.337734,0.383572,1.24632,42.9767,0.383572,1.24632,42.9767,-20.0323,-4.94888,234.978,435.001,63.7845,646.86
6,0,2.03274,-5.0331,0.203545,0.640408,0.664863,43.514,0.640408,0.664863,43.514,-19.9387,-4.97639,235.579,434.531,63.9729,646.884
7,0,2.66436,-3.31496,-1.21495,0.589673,0.873321,43.0649,0.589673,0.873321,43.0649,-19.985,-5.1469,235.732,434.087,64.1582,647.078
8,0,3.15127,-0.769907,-2.348,1.13865,-0.156443,43.1796,1.13865,-0.156443,43.1796,-19.8739,-5.57005,235.893,433.717,64.318,647.088
9,0,3.77807,-2.07328,1.12467,0.789736,0.175218,42.7725,0.789736,0.175218,42.7725,-19.7506,-5.72776,236.316,433.302,64.5143,646.863
10,0,4.32282,-1.43287,-0.971347,0.992224,-0.822052,41.937,0.992224,-0.822052,41.937,-19.6966,-5.6812,237.119,432.747,64.6433,646.768
11,0,4.98956,-1.74056,-0.691216,0.860545,-0.18283,41.8861,0.860545,-0.18283,41.8861,-19.5899,-6.22086,237.166,432.42,64.7093,646.849
12,0,6.05829,-2.32104,-0.0504732,0.873973,0.408587,40.4812,0.873973,0.408587,40.4812,-19.7694,-6.52527,236.745,431.974,64.8282,647.305
