Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:LowerArm_HandOuter,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,-8.32583,-3.52391,0.00660762,1.3856,-7.24785,42.373,1.3856,-7.24785,42.373,-17.3361,-3.36264,237.879,455.099,70.4812,638.894
2,0,-8.64833,-4.42197,-0.648625,1.62365,-3.28308,42.1259,1.62365,-3.28308,42.1259,-17.6196,-3.29709,238.8,454.698,70.4213,639.176
3,0,-9.88077,-2.52942,-0.448411,2.14939,-3.62552,43.0382,2.14939,-3.62552,43.0382,-17.6578,-3.24906,239.261,454.492,70.5403,639.312
4,0,-9.79137,-1.70498,-0.706643,1.78811,-6.83882,42.9827,1.78811,-6.83882,42.9827,-17.6051,-2.99926,239.995,454.207,70.6617,639.487
5,0,-10.0637,-0.665518,0.609273,1.58782,-5.44415,43.2553,1.58782,-5.44415,43.2553,-17.5674,-2.82988,240.708,453.934,70.8272,639.534
6,0,-9.86011,-0.730715,-0.27624,1.08335,-4.32575,42.7838,1.08335,-4.32575,42.7838,-17.6591,-2.77962,241.076,453.648,70.9577,639.608
7,0,-10.1954,2.77744,-0.21674,1.44671,-3.90951,44.2506,1.44671,-3.90951,44.2506,-17.8378,-3.18387,240.887,453.434,70.9784,639.888
8,0,-9.75575,1.45667,-0.755221,0.878674,-2.69365,43.3487,0.878674,-2.69365,43.3487,-18.3223,-3.68951,239.605,453.111,71.1016,640.542
9,0,-9.50708,2.69331,-0.486255,1.09557,0.1056,43.3197,1.09557,0.1056,43.3197,-18.6808,-4.33673,238.263,452.892,71.1108,641.289
10,0,-8.59085,4.76211,-0.47092,0.984506,1.21386,43.7763,0.984506,1.21386,43.7763,-18.8933,-4.64575,237.806,452.629,71.192,641.664
11,0,-8.39836,5.52531,-0.367397,1.03503,2.84969,44.6034,1.03503,2.84969,44.6034,-18.8837,-5.01126,238.124,452.461,71.1886,641.611
12,0,-8.25904,5.49891,0.0583777,1.3405,3.32129,43.9171,1.3405,3.32129,43.9171,-18.9559,-5.08301,238.5,452.177,71.299,641.841
13,0,-7.6728,6.10984,0.877507,0.998837,2.65732,43.0383,0.998837,2.65732,43.0383,-18.8461,-5.09548,239.307,451.95,71.4569,641.763
14,0,-7.26591,6.07784,-0.434572,0.8142,-1.27578,42.0398,0.8142,-1.27578,42.0398,-18.6354,-4.75289,241.08,451.623,71.627,641.509
15,0,-5.85333,6.59449,-0.265327,1.0233,-0.194033,41.9933,1.0233,-0.194033,41.9933,-18.7404,-5.23101,240.86,451.395,71.7155,641.904
