Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:LowerArm_HandOuter,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,-7.67258,-21.0332,-0.00132932,11.8706,-5.33189,23.7594,11.8706,-5.33189,23.7594,-13.8994,-12.7048,245.25,438.18,76.3061,628.417
2,0,-7.32942,-21.623,0.803212,14.0488,-6.53,22.1835,14.0488,-6.53,22.1835,-13.1143,-13.0014,245.952,437.573,76.9446,627.242
3,0,-6.56433,-21.1626,4.12103,15.2319,-8.06315,20.7019,15.2319,-8.06315,20.7019,-12.9139,-13.6647,246.7,436.953,77.4482,627.62
4,0,-5.30763,-21.5516,7.18391,14.4729,-7.59741,19.7344,14.4729,-7.59741,19.7344,-13.4297,-14.5865,247.268,436.122,77.5072,628.096
5,0,-4.30842,-22.4482,9.75574,14.156,-7.53684,18.7111,14.156,-7.53684,18.7111,-13.4153,-15.2609,247.423,435.193,77.8376,628.204
6,0,-3.30332,-22.9343,12.7924,14.3865,-7.889,17.6542,14.3865,-7.889,17.6542,-13.2563,-15.8622,247.635,434.392,78.1997,627.87
7,0,-2.73483,-23.0208,14.418,15.0356,-8.42056,16.4053,15.0356,-8.42056,16.4053,-13.0013,-16.6601,247.906,433.811,78.5046,627.696
8,0,-1.86227,-23.205,17.0126,14.8199,-8.14893,15.2692,14.8199,-8.14893,15.2692,-12.7475,-17.2604,248.34,433.209,79.0877,627.825
9,0,-2.7027,2.53729,0.0116048,6.25702,9.30862,40.1668,6.25702,9.30862,40.1668,-13.329,-17.3822,249.644,432.364,79.3196,629.154
10,0,-1.85791,1.43286,-0.184858,6.3209,7.09452,38.0763,6.3209,7.09452,38.0763,-13.0619,-17.9755,249.913,431.534,79.8986,628.929
11,0,0.0263142,2.91277,0.414559,6.5477,7.7182,37.7635,6.5477,7.7182,37.7635,-12.981,-18.6791,250.302,430.56,80.3,628.755
12,0,0.430431,2.79844,-0.0105546,6.39318,7.13508,36.7669,6.39318,7.13508,36.7669,-12.8833,-19.4492,251.183,429.831,80.6195,628.533
13,0,1.7472,3.99357,0.338893,5.88613,7.12998,36.6868,5.88613,7.12998,36.6868,-12.8051,-20.2637,251.962,429.069,81.1253,628.597
14,0,2.74292,4.06636,-0.787483,5.54182,7.23343,35.3558,5.54182,7.23343,35.3558,-12.7472,-20.819,252.28,428.084,81.6987,628.672
15,0,3.79311,4.767,-0.389203,5.59046,8.14266,35.0973,5.59046,8.14266,35.0973,-12.2334,-21.6774,252.254,427.399,82.299,628.496
16,0,4.7168,6.60935,1.38498,5.98045,7.38713,34.3863,5.98045,7.38713,34.3863,-11.9678,-22.3512,252.771,426.767,82.8476,628.23
17,0,5.18927,6.82715,0.722198,5.78983,7.67709,33.5402,5.78983,7.67709,33.5402,-11.8925,-23.2834,253.368,425.913,83.1781,628.208
18,0,5.70958,7.21026,0.309531,5.44868,6.86683,32.0263,5.44868,6.86683,32.0263,-11.8564,-23.9171,253.691,425.114,83.7616,628.104
