Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:LowerArm_HandOuter,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,8.03065,5.64068,-0.00034893,-1.25811,-3.41057,39.8737,-1.25811,-3.41057,39.8737,-19.007,-3.60561,240.941,438.672,70.1793,640.716
2,0,8.63056,6.04724,0.55531,-1.43611,-3.42319,39.451,-1.43611,-3.42319,39.451,-18.8704,-3.09878,243.489,438.056,70.2444,640.345
3,0,9.57853,7.34138,0.0976476,-1.45573,-2.04418,39.855,-1.45573,-2.04418,39.855,-18.9769,-3.57874,243.85,437.622,70.4108,640.695
4,0,10.6237,7.21774,-0.117377,-1.36791,2.87371,40.1471,-1.36791,2.87371,40.1471,-19.4139,-5.02714,242.135,437.318,70.4209,641.513
5,0,10.8938,7.46306,-0.229794,-0.969809,8.94236,40.2053,-0.969809,8.94236,40.2053,-19.8723,-6.21074,240.454,436.744,70.4594,641.799
6,0,11.2423,7.11611,0.321691,-0.381876,8.99513,38.7318,-0.381876,8.99513,38.7318,-19.9839,-6.81266,240.421,436.138,70.6524,642.008
7,0,11.4707,6.23941,-0.561303,-0.0873955,9.5369,36.9368,-0.0873955,9.5369,36.9368,-20.0584,-7.0905,241.174,435.41,70.8972,642.033
8,0,8.70153,7.86584,9.61864,1.31434,11.5671,37.2646,1.31434,11.5671,37.2646,-19.7336,-7.26254,242.321,434.92,71.3742,641.595
9,0,12.4847,8.50442,0.65673,1.14832,8.44759,35.6976,1.14832,8.44759,35.6976,-19.6529,-7.75274,243.362,434.419,71.5225,641.662
10,0,12.2194,7.58166,-0.0946041,1.75133,7.62946,34.5951,1.75133,7.62946,34.5951,-19.5389,-8.50704,243.557,434.033,71.7855,641.634
11,0,12.5604,6.72562,-0.00761657,1.82834,7.69684,33.6832,1.82834,7.69684,33.6832,-19.5553,-9.15314,244.139,433.542,71.9744,641.328
12,0,13.8551,8.0263,-0.0391287,1.33751,10.826,33.4521,1.33751,10.826,33.4521,-19.7948,-10.1978,243.704,432.962,72.0232,641.48
13,0,14.6288,8.88197,1.83989,1.29421,10.2876,33.4578,1.29421,10.2876,33.4578,-19.8976,-11.0245,244.314,432.319,72.3255,641.35
14,0,15.3526,9.014,0.616549,1.50031,9.75038,31.7575,1.50031,9.75038,31.7575,-19.8511,-11.6048,245.415,431.662,72.6171,641.384
15,0,15.3852,10.5202,2.81213,2.01131,9.85434,31.7495,2.01131,9.85434,31.7495,-19.8052,-12.3294,245.958,431.077,72.9668,641.429
