Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:LowerArm_HandOuter,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,-8.46985,-27.276,0.0344412,19.8732,-7.05404,32.2945,19.8732,-7.05404,32.2945,-22.9116,-7.69911,239.328,430.943,59.2325,651.794
2,0,-7.70235,-28.3334,-1.58432,22.8292,-9.65496,29.6453,22.8292,-9.65496,29.6453,-22.5669,-7.33003,241.235,430.684,59.4439,651.525
3,0,-6.18927,-29.1488,0.658226,23.5219,-10.9354,27.6139,23.5219,-10.9354,27.6139,-22.7107,-7.64184,241.643,430.231,59.5901,652.095
4,0,-4.57357,-30.1857,2.93295,21.5563,-8.93615,26.1036,21.5563,-8.93615,26.1036,-23.4176,-8.28991,240.539,429.551,59.7353,653.351
5,0,-3.09156,-32.7878,4.39283,20.173,-6.03532,24.5354,20.173,-6.03532,24.5354,-23.8792,-8.88811,239.746,428.884,60.0182,653.927
6,0,-1.50632,-34.4282,6.03971,19.961,-5.32072,22.2703,19.961,-5.32072,22.2703,-24.0545,-9.21819,239.611,428.268,60.3264,654.19
7,0,-0.205876,-35.2051,6.70589,21.5753,-7.25418,18.9618,21.5753,-7.25418,18.9618,-24.0603,-9.6665,239.864,427.794,60.5318,654.184
8,0,0.873689,-35.5336,7.17464,21.7171,-8.16553,16.2789,21.7171,-8.16553,16.2789,-24.4196,-9.83832,240.359,426.839,60.6398,654.273
9,0,2.54159,-37.3123,8.19614,21.9019,-8.32836,14.3986,21.9019,-8.32836,14.3986,-24.5116,-10.297,241.006,426.212,60.8974,654.484
10,0,3.72595,-37.3664,9.6093,21.744,-8.85742,12.1535,21.744,-8.85742,12.1535,-24.7311,-10.4663,241.671,425.566,61.1894,654.721
11,0,5.00763,-38.0785,13.2102,22.4057,-11.2572,8.92124,22.4057,-11.2572,8.92124,-24.7715,-10.9649,242.128,425.071,61.5155,654.76
12,0,6.27414,-39.4226,15.1503,22.7976,-13.3548,5.54758,22.7976,-13.3548,5.54758,-24.7699,-11.421,242.458,424.564,61.814,654.813
13,0,7.5322,-40.0418,15.441,21.3043,-12.3915,4.93508,21.3043,-12.3915,4.93508,-24.884,-11.8914,242.945,423.888,62.097,655.11
14,0,-1.7637,2.5547,0.803681,14.4627,46.0535,52.7596,14.4627,46.0535,52.7596,-26.1107,-12.6762,241.299,422.652,62.29,656.358
15,0,-3.01918,7.9544,1.16458,8.2884,17.2242,52.5253,8.2884,17.2242,52.5253,-25.8155,-12.6457,243.303,422.167,62.6455,656.774
16,0,-1.91291,9.63933,0.166475,4.85471,3.40591,51.7674,4.85471,3.40591,51.7674,-25.4934,-12.9138,245.01,421.724,63.006,656.681
17,0,-0.851329,9.18223,0.282851,4.50539,4.24689,50.6438,4.50539,4.24689,50.6438,-25.6183,-13.5234,245.674,421.051,63.2452,656.709
18,0,1.03422,11.6535,1.25772,5.00466,2.42357,50.1961,5.00466,2.42357,50.1961,-25.7965,-14.2524,246.575,420.344,63.4937,656.723
19,0,1.42195,9.90169,0.168269,4.96743,3.66131,47.8271,4.96743,3.66131,47.8271,-25.7683,-15.0321,246.847,419.689,63.8748,656.642
