Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:LowerArm_HandOuter,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,-1.59867,-19.8853,0.000913289,16.5895,-6.21166,26.3142,16.5895,-6.21166,26.3142,-14.7988,-7.22168,234.566,439.779,66.4847,640.199
2,0,1.47245,-22.2499,-0.586321,18.5125,-6.82888,21.1704,18.5125,-6.82888,21.1704,-14.8754,-7.30691,235.15,439.569,66.3884,640.282
3,0,9.16342,-31.9074,-0.859408,20.3425,-14.3979,10.3063,20.3425,-14.3979,10.3063,-14.7959,-7.41514,235.754,439.224,66.3406,640.085
4,0,29.681,-49.4353,9.14731,25.549,-33.4603,-15.92,25.549,-33.4603,-15.92,-14.4582,-7.33727,237.133,438.93,66.3204,639.679
5,0,28.7969,-42.3308,-3.30062,26.164,-32.3886,-12.4232,26.164,-32.3886,-12.4232,-14.208,-7.34943,238.001,438.674,66.3393,639.849
6,0,32.9396,-42.0811,-6.3745,25.6184,-33.8371,-14.0042,25.6184,-33.8371,-14.0042,-14.3943,-7.65009,237.69,438.198,66.2958,640.075
7,0,51.2274,-56.2218,13.1928,28.9213,-50.2006,-39.9773,28.9213,-50.2006,-39.9773,-14.6324,-7.98303,237.518,437.706,66.2393,640.158
8,0,61.1427,-55.5926,12.7288,28.7154,-53.9175,-47.7847,28.7154,-53.9175,-47.7847,-14.6272,-8.22795,237.624,437.258,66.3343,639.963
9,0,70.2996,-56.2406,16.8677,30.6265,-59.9075,-60.1429,30.6265,-59.9075,-60.1429,-14.2939,-8.3014,238.76,436.958,66.5299,639.594
10,0,84.9656,-25.7635,-19.9089,28.6557,-57.8387,-58.9277,28.6557,-57.8387,-58.9277,-14.2718,-8.25596,239.929,436.518,66.6208,639.588
11,0,96.3631,-29.2062,7.51168,30.3988,-71.2605,-82.7056,30.3988,-71.2605,-82.7056,-14.3258,-8.77532,239.764,436.241,66.6485,639.793
12,0,97.5778,-28.6522,11.035,26.6257,-70.2824,-81.839,26.6257,-70.2824,-81.839,-14.7019,-9.76442,238.274,436.027,66.5965,640.223
13,0,106.197,-25.2307,27.5315,25.6981,-79.9801,-98.0342,25.6981,-79.9801,-98.0342,-14.7851,-10.3001,237.799,435.588,66.7487,640.383
14,0,112.21,-17.6141,43.8444,24.5182,-89.3619,-115.476,24.5182,-89.3619,-115.476,-14.6057,-10.6783,238.31,435.294,66.9212,640.343
15,0,114.505,-8.58358,61.3043,21.9348,-98.9739,-133.91,21.9348,-98.9739,-133.91,-14.5457,-10.9745,238.661,434.86,67.0464,640.411
16,0,110.867,3.33469,73.0652,17.064,-107.103,-149.765,17.064,-107.103,-149.765,-14.4957,-11.2846,239.102,434.402,67.134,640.232
17,0,103.794,19.632,74.2409,15.8127,-111.985,-160.009,15.8127,-111.985,-160.009,-14.3781,-11.6009,239.935,433.997,67.242,640.014
18,0,70.3335,60.4054,39.9299,14.0074,-115.636,-167.952,14.0074,-115.636,-167.952,-14.4133,-12.3931,240.48,433.676,67.2521,640.105
19,0,70.1213,60.3652,39.3234,13.4471,-115.493,-168.688,13.4471,-115.493,-168.688,-14.4534,-12.8325,240.782,433.336,67.4537,640.278
20,0,54.8383,73.1283,15.9873,13.0131,-115.588,-164.631,13.0131,-115.588,-164.631,-14.5667,-13.4739,241.521,433.013,67.3681,640.227
21,0,42.1074,63.7607,35.249,4.81319,-126.337,-191.118,4.81319,-126.337,-191.118,-14.4014,-14.1725,241.585,432.72,67.5598,640.251
22,0,29.6349,64.1518,26.7893,0.543795,-129.952,-197.934,0.543795,-129.952,-197.934,-14.362,-14.5497,242.133,432.221,67.8326,639.801
23,0,19.4715,62.4163,18.6938,-3.54758,-132.69,-203.787,-3.54758,-132.69,-203.787,-14.2339,-15.1936,242.619,431.815,67.9896,639.727
24,0,0.883354,50.5443,3.79013,-20.191,-146.141,-214.674,-20.191,-146.141,-214.674,-14.4871,-15.6598,243.178,431.176,68.0865,639.91
25,0,-1.1583,38.2565,4.24839,-35.5079,-148.14,-233.12,-35.5079,-148.14,-233.12,-14.4287,-16.4128,243.766,430.757,68.3885,639.693
26,0,-0.914622,37.883,2.16295,-31.5738,-141.265,-241.203,-31.5738,-141.265,-241.203,-14.2455,-17.0498,244.245,430.352,68.5588,639.778
27,0,-1.27793,32.2151,1.89634,-44.0269,-147.121,-243.668,-44.0269,-147.121,-243.668,-14.2257,-17.7985,244.395,429.948,68.6625,639.843
28,0,-0.967306,31.4042,1.02559,-42.3158,-146.94,-246.234,-42.3158,-146.94,-246.234,-14.243,-18.272,244.972,429.491,68.8496,639.633
29,0,-1.02356,26.6288,0.827451,-54.3363,-153.589,-247.106,-54.3363,-153.589,-247.106,-14.3189,-19.0835,245.51,429.064,68.9685,639.522
30,0,1.10527,27.2161,3.80939,-50.7689,-154.274,-246.486,-50.7689,-154.274,-246.486,-14.4728,-19.752,246.344,428.43,69.1754,639.451
