Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:LowerArm_HandOuter,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,-3.44563,-5.94632,-0.00747126,-0.286124,-8.19553,50.9399,-0.286124,-8.19553,50.9399,-18.6755,-2.142,238.051,438.992,69.1215,641.397
2,0,-3.8573,-7.3907,-0.00193041,0.762016,-2.78053,50.8678,0.762016,-2.78053,50.8678,-19.0648,-1.90356,237.794,438.531,69.4643,641.705
3,0,-4.11775,-8.69675,-0.434602,1.02212,-1.80116,50.2112,1.02212,-1.80116,50.2112,-19.1298,-1.63607,237.394,438.275,69.8551,642.157
4,0,-4.67099,-9.90732,-0.0487645,1.59802,-1.43446,49.788,1.59802,-1.43446,49.788,-19.2163,-1.34156,237.032,437.946,70.128,642.686
5,0,-4.92071,-8.88355,0.402272,2.31758,-1.60337,49.8005,2.31758,-1.60337,49.8005,-19.2949,-1.13793,236.911,437.661,70.3254,643.037
6,0,-5.14803,-8.14918,0.322718,2.97514,-2.30468,49.6362,2.97514,-2.30468,49.6362,-19.3566,-0.934061,236.701,437.449,70.5495,643.409
7,0,-5.39501,-7.46807,0.0767114,3.21173,-2.29101,50.4639,3.21173,-2.29101,50.4639,-19.4515,-0.819409,236.72,437.101,70.7479,643.556
8,0,-4.82365,-8.21285,-1.51241,2.71106,-1.38516,50.6495,2.71106,-1.38516,50.6495,-19.5435,-0.62833,236.794,436.69,70.9814,643.871
9,0,-4.71756,-7.63878,0.108664,1.51461,-7.89047,49.5482,1.51461,-7.89047,49.5482,-19.2414,0.296952,238.642,436.216,71.2236,644.149
10,0,-3.89518,-5.92913,-1.82987,2.14046,-8.82933,49.9744,2.14046,-8.82933,49.9744,-19.189,0.837186,239.425,435.69,71.4168,644.553
11,0,-3.32265,-4.92584,-0.949305,2.5587,-9.31696,50.2777,2.5587,-9.31696,50.2777,-19.2578,1.1506,239.744,435.236,71.6068,645
12,0,-3.05757,-5.54394,-0.553892,2.26544,-7.13692,50.8546,2.26544,-7.13692,50.8546,-19.3673,1.15382,239.564,434.955,71.8073,645.429
13,0,-2.70348,-5.70168,-0.964754,1.89198,-6.4037,51.4326,1.89198,-6.4037,51.4326,-19.6028,1.15353,239.46,434.559,72.0358,645.744
14,0,-2.29538,-3.66266,-1.35552,1.94787,-6.95205,51.6193,1.94787,-6.95205,51.6193,-19.8847,1.23754,239.524,434.047,72.1092,646.667
15,0,-1.53722,-5.98684,0.711506,1.74958,-7.21833,50.9354,1.74958,-7.21833,50.9354,-20.1192,1.33928,239.762,433.5,72.2968,647.144
16,0,-1.03216,-9.41869,0.22618,1.26691,-5.71977,50.5614,1.26691,-5.71977,50.5614,-20.3631,1.24869,239.76,433.089,72.4114,647.681
17,0,-0.700816,-6.81068,-1.46858,1.16789,-5.29036,50.9211,1.16789,-5.29036,50.9211,-20.678,0.916582,239.174,432.741,72.5245,648.2
18,0,0.208399,-5.25163,-0.410058,1.31492,-3.69493,50.8641,1.31492,-3.69493,50.8641,-20.9464,0.731607,238.797,432.292,72.6285,648.72
19,0,1.08687,-3.93834,-0.535643,1.83093,-2.45279,51.1407,1.83093,-2.45279,51.1407,-21.1908,0.645732,238.819,431.732,72.7345,648.967
