Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:LowerArm_HandOuter,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,0.858673,-7.60435,0.00072105,1.93553,-8.3094,44.6329,1.93553,-8.3094,44.6329,-21.7152,-4.80622,232.655,443.104,68.4504,644.122
2,0,1.52042,-10.0874,-0.216199,2.67631,-3.78148,44.8083,2.67631,-3.78148,44.8083,-22.0649,-4.51671,233.081,442.684,68.4574,644.691
3,0,1.1342,-6.81516,-0.516342,3.54975,-1.65766,45.5149,3.54975,-1.65766,45.5149,-22.1314,-4.42018,232.742,442.457,68.5048,645.31
4,0,1.78733,-4.68039,-0.920075,4.06294,-2.03801,46.4955,4.06294,-2.03801,46.4955,-22.1038,-4.34155,232.97,442.272,68.5532,645.606
5,0,2.15424,-7.62938,-0.179741,3.87533,-1.83107,47.0667,3.87533,-1.83107,47.0667,-22.1567,-4.32712,232.839,442.009,68.5931,645.931
6,0,1.81675,-4.9234,-1.83166,4.09215,-1.57905,47.4724,4.09215,-1.57905,47.4724,-22.3543,-4.17575,232.725,441.547,68.6165,646.471
7,0,1.46042,-3.48534,-0.83046,4.3854,-2.68732,47.4724,4.3854,-2.68732,47.4724,-22.4864,-3.98564,232.998,441.17,68.6605,646.879
8,0,2.17357,-6.70093,-0.261136,3.6205,-5.09935,47.3559,3.6205,-5.09935,47.3559,-22.534,-3.84155,233.402,440.831,68.6076,647.009
9,0,2.73478,-4.52325,-0.024461,3.85161,-4.25158,47.6119,3.85161,-4.25158,47.6119,-22.6103,-3.78713,233.452,440.534,68.6382,647.385
10,0,2.83922,-4.56423,-0.541164,3.6412,-4.01547,47.3932,3.6412,-4.01547,47.3932,-22.7306,-3.72967,233.304,440.202,68.6809,647.833
11,0,2.72016,-1.23196,-0.014816,4.22485,-2.53995,48.585,4.22485,-2.53995,48.585,-22.7182,-3.75564,233.517,439.953,68.6425,647.918
12,0,2.36235,1.02501,-1.98107,4.5028,-1.6823,48.9463,4.5028,-1.6823,48.9463,-22.7476,-3.56248,234.133,439.63,68.7228,648.317
13,0,2.86284,-6.12109,-0.0197949,2.71477,-5.24385,47.2027,2.71477,-5.24385,47.2027,-22.721,-3.11214,235.052,439.246,68.8124,648.618
14,0,2.20941,-2.38251,-0.149784,3.56025,-3.37505,48.524,3.56025,-3.37505,48.524,-22.6051,-3.07631,235.759,439.098,68.8262,648.815
15,0,2.59698,-0.840055,-0.759471,3.88695,-3.48679,47.9323,3.88695,-3.48679,47.9323,-22.6452,-2.94908,236.368,438.706,68.8659,648.975
16,0,2.98492,-0.223878,-0.782968,4.18488,-2.57297,47.2437,4.18488,-2.57297,47.2437,-22.7075,-2.9721,236.646,438.333,68.8901,649.271
17,0,3.09968,-5.37251,0.448507,3.89461,-1.78886,46.2496,3.89461,-1.78886,46.2496,-22.7104,-3.10481,236.756,438.102,68.9509,649.575
18,0,-9.50276,8.34781,-4.08573,4.33793,10.9148,55.5475,4.33793,10.9148,55.5475,-22.3022,-3.42705,237.487,438.061,69.0646,648.604
19,0,-14.1098,29.6461,-7.69949,-3.69001,33.1741,75.4813,-3.69001,33.1741,75.4813,-22.2722,-3.6506,238.047,437.826,69.06,648.477
20,0,-13.9195,32.9807,-11.5511,-3.72668,33.8431,76.3615,-3.72668,33.8431,76.3615,-22.0818,-3.79953,238.312,437.586,69.0998,648.482
21,0,-13.7049,34.1925,-11.8269,-3.91269,34.6577,77.3345,-3.91269,34.6577,77.3345,-21.9684,-4.01278,238.593,437.301,69.2278,648.579
22,0,-13.3439,33.7337,-15.8045,-4.8547,36.6713,76.2507,-4.8547,36.6713,76.2507,-22.1634,-4.30982,238.716,436.981,69.2065,648.954
23,0,-12.5344,37.6407,-20.8572,-5.08581,37.9246,77.8587,-5.08581,37.9246,77.8587,-22.2854,-4.73189,238.828,436.568,69.0867,648.942
24,0,-12.0907,38.9791,-21.1417,-5.54834,39.5273,78.5433,-5.54834,39.5273,78.5433,-22.2276,-4.97467,239.012,436.1,69.1262,648.769
25,0,-10.4374,37.9556,-18.1861,-5.84273,40.231,78.4989,-5.84273,40.231,78.4989,-22.2367,-5.15461,239.753,435.61,69.2217,648.653
26,0,-8.71598,39.4795,-17.1244,-6.09716,40.7583,78.2623,-6.09716,40.7583,78.2623,-22.2557,-5.48752,240.325,435.17,69.208,648.553
27,0,-7.87796,42.5939,-19.587,-6.48427,42.2067,79.6492,-6.48427,42.2067,79.6492,-22.1317,-5.85709,240.637,434.788,69.3809,648.41
28,0,-5.72028,42.9104,-21.5109,-6.73601,43.0571,79.1583,-6.73601,43.0571,79.1583,-22.2633,-6.30282,240.959,434.396,69.3873,648.628
29,0,-4.11811,41.6603,-20.4357,-6.88952,44.2063,78.4364,-6.88952,44.2063,78.4364,-22.3197,-6.99564,240.863,434.092,69.4283,648.656
30,0,-2.16099,43.7603,-17.5734,-6.38317,44.9725,78.7872,-6.38317,44.9725,78.7872,-22.1095,-7.42681,241.187,433.886,69.4741,648.383
31,0,-1.02339,43.1832,-15.2029,-6.20571,45.901,78.1409,-6.20571,45.901,78.1409,-21.8917,-7.63475,242.038,433.597,69.5796,648.022
32,0,0.159205,42.8876,-13.0808,-5.90781,47.0109,77.9622,-5.90781,47.0109,77.9622,-21.845,-8.16404,242.494,433.207,69.6679,647.955
33,0,1.82773,43.8494,-14.1244,-6.09172,47.1873,78.3998,-6.09172,47.1873,78.3998,-21.8533,-9.06315,242.747,432.917,69.6177,647.939
34,0,2.80695,42.3064,-15.5182,-6.57807,48.2734,77.5491,-6.57807,48.2734,77.5491,-21.9579,-9.93093,242.563,432.44,69.469,648.046
35,0,4.34912,43.1156,-13.8492,-6.39839,49.0148,77.6356,-6.39839,49.0148,77.6356,-21.8156,-10.6677,242.647,432.09,69.5056,647.735
36,0,5.48991,42.9526,-13.373,-6.51837,49.7922,77.1701,-6.51837,49.7922,77.1701,-21.7424,-11.236,243.131,431.662,69.606,647.423
37,0,6.71684,43.6374,-11.123,-6.32981,50.1486,77.9637,-6.32981,50.1486,77.9637,-21.6006,-12.0716,243.673,431.351,69.6754,647.281
38,0,8.05214,44.1392,-12.4563,-6.52374,51.1698,77.2913,-6.52374,51.1698,77.2913,-21.5332,-12.6054,244.125,430.942,69.9088,647.133
39,0,9.52353,44.4045,-14.8109,-6.12824,52.0101,77.1406,-6.12824,52.0101,77.1406,-21.1634,-13.3152,244.724,430.695,70.1108,646.963
40,0,10.3689,43.9191,-13.4484,-6.05376,52.9145,76.5857,-6.05376,52.9145,76.5857,-20.9461,-13.8734,245.502,430.424,70.3516,646.602
41,0,11.3466,45.5451,-13.8605,-6.38236,53.9103,77.5181,-6.38236,53.9103,77.5181,-20.8491,-14.627,245.867,429.733,70.4686,646.227
42,0,12.5357,45.7259,-14.238,-6.39514,54.6582,77.6129,-6.39514,54.6582,77.6129,-20.737,-15.5048,246.352,429.577,70.4089,646.155
43,0,12.8609,45.8068,-16.4178,-6.53615,55.7355,77.7833,-6.53615,55.7355,77.7833,-20.4768,-16.2531,246.67,428.99,70.802,645.606
44,0,14.797,46.8004,-18.6439,-6.96762,56.0512,77.7863,-6.96762,56.0512,77.7863,-20.3594,-16.9789,247.053,428.6,70.7507,645.383
45,0,26.3775,10.7488,2.32392,3.33317,5.86063,29.4483,3.33317,5.86063,29.4483,-20.3301,-17.6117,247.573,428.062,70.7505,645.712
46,0,25.2095,10.9933,1.41521,4.13524,5.79711,28.5024,4.13524,5.79711,28.5024,-20.0826,-18.6333,248.226,427.614,70.8046,645.064
47,0,26.0782,11.3583,0.530478,3.81406,5.71601,27.6571,3.81406,5.71601,27.6571,-19.9754,-19.5596,248.847,427.121,70.9828,644.718
48,0,26.8971,11.8908,0.882492,3.44199,6.58092,26.6875,3.44199,6.58092,26.6875,-19.937,-20.2952,249.362,426.583,71.2057,644.536
49,0,27.1465,12.5097,1.08275,3.08686,7.19716,26.2187,3.08686,7.19716,26.2187,-19.6484,-21.1631,249.586,426.218,71.4873,644.391
50,0,29.1731,13.1813,-0.014518,3.04306,5.15955,25.7523,3.04306,5.15955,25.7523,-19.05,-22.0509,249.947,425.896,71.8431,643.915
51,0,29.1101,13.8474,1.53628,2.90008,5.48271,25.3114,2.90008,5.48271,25.3114,-18.5635,-22.815,250,425.617,72.3367,643.556
52,0,29.2785,14.6015,1.35613,2.25018,6.46992,24.9274,2.25018,6.46992,24.9274,-18.348,-23.7666,250.182,425.302,72.6663,643.173
53,0,29.8118,14.891,1.28504,2.07041,6.34764,24.2364,2.07041,6.34764,24.2364,-18.1636,-24.6826,250.668,424.9,72.9913,643.02
54,0,29.9063,15.7271,1.93104,2.10964,5.66637,23.9158,2.10964,5.66637,23.9158,-17.9042,-25.6904,251.244,424.509,73.2141,642.699
55,0,30.4075,16.222,1.41544,1.90379,4.97487,23.4964,1.90379,4.97487,23.4964,-17.608,-26.5157,251.57,423.955,73.488,642.478
56,0,30.1746,16.0053,-0.634057,1.40148,5.5703,22.9595,1.40148,5.5703,22.9595,-17.3202,-27.3845,251.347,423.409,73.7587,642.122
57,0,31.0106,17.1218,1.62594,1.0416,4.311,23.124,1.0416,4.311,23.124,-16.9117,-28.2291,251.537,422.939,74.1664,641.755
58,0,30.6985,17.4563,1.0745,0.553748,5.97765,22.1979,0.553748,5.97765,22.1979,-16.8397,-28.8873,252.096,422.416,74.654,641.539
59,0,30.9084,17.6079,0.814731,0.457065,6.26296,22.3872,0.457065,6.26296,22.3872,-16.6291,-29.8949,252.804,422.001,74.9323,641.373
60,0,31.0573,17.9988,3.53342,0.566364,6.10388,22.4828,0.566364,6.10388,22.4828,-16.3231,-30.765,253.147,421.593,75.2382,641.049
61,0,30.7618,18.5828,2.2723,0.428606,5.65622,21.7576,0.428606,5.65622,21.7576,-15.8915,-31.5866,253.246,421.198,75.5032,640.612
62,0,30.726,19.0675,0.594551,-0.0362167,3.55289,21.3672,-0.0362167,3.55289,21.3672,-15.4246,-32.4045,253.4,420.874,75.9702,640.11
63,0,29.6183,20.0212,3.21058,0.28982,4.83946,21.5176,0.28982,4.83946,21.5176,-15.1865,-33.2288,253.667,420.421,76.4193,639.977
64,0,29.0818,19.4733,-0.784929,-0.465712,6.59019,20.5886,-0.465712,6.59019,20.5886,-15.0487,-34.1426,254.132,419.946,76.7142,639.953
65,0,29.2753,20.5993,1.85277,-0.43392,5.18944,20.9963,-0.43392,5.18944,20.9963,-14.8413,-34.8452,254.584,419.279,77.1053,639.523
66,0,28.4161,20.6496,1.08646,-0.403514,5.95961,20.1221,-0.403514,5.95961,20.1221,-14.4206,-35.5056,254.695,418.673,77.4364,639.141
67,0,27.8797,20.8741,0.420761,-1.19807,6.85861,19.9093,-1.19807,6.85861,19.9093,-14.1726,-36.0704,254.615,418.207,77.7039,638.89
68,0,27.8296,21.0601,-0.0506499,-1.55649,6.50689,19.9638,-1.55649,6.50689,19.9638,-13.7154,-37.0488,254.481,417.921,77.9543,638.61
69,0,27.4197,20.8509,0.241263,-2.10988,6.37475,18.9377,-2.10988,6.37475,18.9377,-13.5552,-37.867,254.887,417.528,78.2435,638.136
70,0,27.4347,22.1833,1.82798,-2.21909,5.18945,19.4394,-2.21909,5.18945,19.4394,-13.2433,-38.5252,255.534,417.177,78.5637,638.121
