Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:LowerArm_HandOuter,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,-5.86623,-5.70161,-0.00459053,-4.52003,-4.48133,46.5108,-4.52003,-4.48133,46.5108,-15.1311,-5.0083,237.002,438.687,73.1561,633.496
2,0,-5.23271,-3.43473,0.0148797,-3.83811,-0.889383,47.0943,-3.83811,-0.889383,47.0943,-15.2805,-4.87921,237.544,438.207,73.4335,634.057
3,0,-5.6107,-1.47195,-0.6289,-3.24532,-0.765009,48.1109,-3.24532,-0.765009,48.1109,-15.2432,-4.89954,237.731,437.864,73.6488,634.356
4,0,-5.91648,-1.50113,-1.2217,-3.4425,-1.65477,48.8589,-3.4425,-1.65477,48.8589,-15.1738,-4.9038,238.512,437.448,73.7375,634.472
5,0,-6.33346,-3.37189,-1.28186,-3.55478,-1.45507,48.3985,-3.55478,-1.45507,48.3985,-15.2567,-4.62105,239.536,436.938,74.1,635.087
6,0,-6.49478,-4.66876,-0.0721292,-3.62768,-2.22612,48.0176,-3.62768,-2.22612,48.0176,-15.3824,-4.44939,240.231,436.41,74.3353,635.508
7,0,-5.63764,-5.05894,-0.487443,-4.03843,-1.31054,48.1884,-4.03843,-1.31054,48.1884,-15.3065,-4.5224,240.546,436.113,74.6613,635.857
8,0,-5.32201,-2.57014,-1.11308,-3.55934,-1.7022,48.8399,-3.55934,-1.7022,48.8399,-15.3482,-4.53344,240.768,435.744,74.9332,636.288
9,0,-6.20966,-5.04663,-0.816914,-3.11394,-2.33436,48.595,-3.11394,-2.33436,48.595,-15.2899,-4.38005,241.464,435.189,75.2672,636.469
10,0,-5.69729,-2.53101,0.556809,-3.32608,-7.17607,47.6629,-3.32608,-7.17607,47.6629,-15.2816,-3.93533,243.13,434.461,75.3504,636.527
11,0,-4.13976,-3.65091,0.0364306,-3.97648,-4.01612,46.4151,-3.97648,-4.01612,46.4151,-15.7602,-4.06064,243.395,433.812,75.4185,637.293
12,0,-4.23275,-1.63179,0.107801,-3.91817,-2.04944,47.6839,-3.91817,-2.04944,47.6839,-16.1522,-4.93217,242.238,433.485,75.5506,637.936
13,0,-3.87843,-1.25945,0.0484931,-3.95009,0.463477,48.2216,-3.95009,0.463477,48.2216,-16.3653,-5.71119,241.05,433.353,75.7687,638.495
14,0,-4.33298,-3.74913,0.0476201,-2.78598,3.92279,47.8954,-2.78598,3.92279,47.8954,-16.6628,-6.09407,240.565,432.769,75.8772,639.103
15,0,-4.52975,-1.49788,-0.344797,-1.27965,5.96622,48.4528,-1.27965,5.96622,48.4528,-16.7094,-6.30492,241.143,432.216,75.9935,639.394
16,0,-4.3298,-3.3081,0.0206999,-1.57288,2.98852,47.4795,-1.57288,2.98852,47.4795,-16.4124,-6.40688,242.507,431.961,76.0394,639.32
17,0,-4.32702,-1.80307,-0.294355,-1.39494,3.54616,47.7387,-1.39494,3.54616,47.7387,-16.3445,-6.76933,243.643,431.7,76.1245,639.357
18,0,-3.46383,-1.1663,0.011368,-2.18487,-0.62929,46.7506,-2.18487,-0.62929,46.7506,-16.1188,-7.1252,245.144,431.446,76.1316,639.259
19,0,-3.42403,0.991907,-0.038445,-1.2921,0.534749,47.4327,-1.2921,0.534749,47.4327,-16.2229,-7.56054,245.727,430.986,76.1478,639.519
20,0,-2.53892,-1.51944,0.0233954,-1.60171,3.23499,46.2639,-1.60171,3.23499,46.2639,-16.5979,-8.06907,245.489,430.382,76.0935,639.94
21,0,-2.26632,-1.07094,-1.05518,-0.893547,5.17522,45.9136,-0.893547,5.17522,45.9136,-16.655,-8.69933,245.417,429.814,76.1654,639.974
22,0,-2.31088,-2.44197,-0.40781,-0.193029,4.56624,46.1823,-0.193029,4.56624,46.1823,-16.6647,-9.23277,246.033,429.268,76.2529,639.815
23,0,-0.743405,-3.5545,0.00252686,-0.500631,7.23448,44.9733,-0.500631,7.23448,44.9733,-16.7492,-9.88766,246.088,428.811,76.4432,640.013
24,0,-0.0779262,-3.69801,-0.661634,-0.469448,6.94698,44.6762,-0.469448,6.94698,44.6762,-16.6795,-10.3843,246.656,428.389,76.7093,639.718
25,0,0.546064,-2.77393,0.166254,-1.054,4.55454,44.3128,-1.054,4.55454,44.3128,-16.4415,-10.9163,247.334,428.098,76.901,639.977
26,0,1.18275,-0.622195,-0.0194336,0.0459487,6.8571,45.1817,0.0459487,6.8571,45.1817,-16.2284,-11.5349,247.699,427.66,77.1606,639.925
27,0,1.532,-1.73282,1.53884,0.7447,6.65994,43.4576,0.7447,6.65994,43.4576,-16.2046,-11.8559,248.403,427.036,77.4624,639.796
28,0,2.43143,-1.74231,-0.603081,0.828144,5.90008,42.9651,0.828144,5.90008,42.9651,-16.1423,-12.5002,248.775,426.505,77.6877,639.677
29,0,2.87789,-2.52217,0.602981,1.32657,7.70539,42.7624,1.32657,7.70539,42.7624,-16.205,-13.1457,249.345,425.998,77.8666,639.454
30,0,3.74962,-2.1547,-0.610656,1.56325,7.44004,42.6034,1.56325,7.44004,42.6034,-16.0747,-13.9773,250.188,425.532,78.0052,639.543
31,0,4.69609,-4.56672,-0.310427,0.86131,6.50498,41.395,0.86131,6.50498,41.395,-15.9258,-14.4332,250.967,424.935,78.387,639.418
32,0,5.41016,-2.68973,-1.9228,1.64006,5.53017,40.8917,1.64006,5.53017,40.8917,-15.5631,-15.0882,251.651,424.433,78.7036,639.408
