Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:UpperArm_LowerArm,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,5.13521,-14.3148,-0.00414389,11.228,-4.54324,21.6927,6.81249,57.4328,-92.843,-16.519,-20.2392,-122.646,422.513,21.5481,622.598
2,0,16.9079,-28.7154,6.29094,16.061,-19.0767,1.94453,6.07134,58.102,-94.458,-16.6777,-20.5874,-122.001,422.25,21.1549,622.819
3,0,20.3886,-27.9717,0.270692,16.3009,-20.7396,-0.870273,5.64535,58.3838,-95.0295,-17.1931,-21.4727,-121.346,422.233,19.3635,622.936
4,0,23.2506,-27.9315,-0.895497,18.0864,-25.4398,-4.56357,6.29818,57.8084,-93.6947,-17.0588,-22.0049,-121.258,422.158,19.2076,622.867
5,0,32.7922,-30.6432,-3.63653,18.7472,-31.564,-13.5802,5.96423,58.0946,-93.4057,-17.0143,-22.1139,-121.13,421.852,19.3182,622.865
6,0,18.3057,-32.5849,-3.08016,20.7236,-28.0323,-8.49514,5.88778,57.8007,-91.832,-16.7882,-22.8653,-121.059,421.742,19.4165,621.791
7,0,11.0574,-14.2942,1.19169,13.5317,-6.4489,13.52,4.42761,59.4572,-95.1351,-17.1152,-22.5039,-120.602,421.264,19.2082,622.706
8,0,11.9762,-14.4312,0.209499,12.8803,-6.70012,13.548,5.37037,59.3183,-93.2319,-16.9834,-22.9097,-120.317,421.083,19.134,622.73
9,0,15.6374,-18.1035,-0.0160421,14.024,-10.612,6.65066,4.59808,59.6826,-93.7304,-16.9742,-23.1029,-120.313,420.754,19.1213,622.869
10,0,24.9883,-24.5119,-0.39246,16.4105,-22.7014,-6.00425,5.46054,59.1703,-91.7787,-16.8478,-23.5354,-120.19,420.539,19.1358,622.784
11,0,35.7821,-29.5069,-1.7241,17.5495,-31.6467,-17.4,5.66168,59.0576,-90.8635,-16.7762,-23.8887,-119.973,420.355,19.1389,622.716
12,0,19.8532,-30.1037,-1.59606,19.0578,-28.7762,-11.6625,5.73542,58.8988,-88.7737,-16.6915,-24.5749,-119.525,420.205,19.2465,622.195
13,0,15.5437,-15.3788,11.5472,14.6287,-12.7252,6.35825,5.56561,59.8563,-91.6173,-16.7955,-24.7196,-118.767,419.957,19.1,622.876
14,0,22.7412,-19.3072,0.916886,15.6899,-18.9018,-3.73494,5.30728,60.3287,-92.035,-16.7274,-25.0367,-118.423,419.709,19.1969,622.98
15,0,19.4482,-16.015,0.372904,13.4282,-12.2325,3.02387,5.47519,60.8221,-91.2069,-16.737,-25.1969,-118.055,419.403,19.2821,623.049
16,0,28.3273,-23.0537,-0.959246,14.8601,-20.5121,-8.23948,5.30938,60.7423,-91.3389,-16.5105,-25.7071,-117.924,419.145,19.4338,622.845
17,0,40.5231,-29.8451,3.41242,17.1187,-35.1072,-26.7281,5.25121,60.5028,-90.9228,-16.2929,-26.0954,-117.976,418.851,19.6156,622.88
18,0,50.2291,-28.1679,1.35149,18.041,-44.1709,-37.8527,5.68428,60.3244,-89.6307,-16.0988,-26.418,-118.003,418.581,19.7235,623.008
19,0,50.719,-25.639,-3.61284,17.9486,-42.3255,-37.0579,5.29607,60.2958,-90.1077,-15.8473,-26.8601,-118.096,418.338,19.8691,622.953
20,0,50.2931,-25.5698,-3.16838,17.5571,-42.8541,-36.7975,5.90106,60.2643,-88.4952,-15.7491,-27.1326,-117.887,417.958,20.0169,622.892
21,0,48.1908,-24.6516,-0.711698,19.2242,-39.9836,-37.9379,6.11035,60.3972,-90.4005,-15.1392,-27.7326,-118.034,417.616,20.4054,622.681
22,0,45.1208,-21.8753,-6.90967,16.189,-36.4249,-31.2734,5.02228,61.1928,-90.573,-15.6331,-27.9607,-116.954,417.273,20.324,623.131
23,0,44.739,-22.0011,-5.65685,16.6176,-37.2118,-30.6782,5.9304,61.0481,-89.572,-15.6088,-28.4667,-116.313,416.892,20.456,622.865
24,0,53.3073,-25.8728,3.70658,17.4991,-48.8082,-44.7402,6.53615,61.2567,-88.4295,-15.6559,-28.7927,-115.774,416.622,20.4558,622.966
25,0,46.4887,-22.2927,-2.434,17.0783,-40.953,-34.9654,6.43138,60.9732,-88.6194,-15.4505,-29.4317,-115.841,416.393,20.4761,622.933
26,0,46.0736,-21.8977,-0.691427,16.9064,-41.4502,-35.023,6.36239,60.8254,-88.2938,-15.3617,-29.8365,-115.85,416.069,20.5085,623.052
27,0,44.8416,-21.2891,2.87241,18.2273,-39.0354,-36.0615,6.52728,61.0784,-89.9019,-14.8094,-30.2741,-116.027,415.667,20.8264,622.569
28,0,26.888,-21.4998,1.65438,19.452,-37.2045,-27.0507,5.95509,60.6662,-86.7606,-15.0956,-30.6832,-115.943,415.2,20.6816,622.334
29,0,38.4951,-19.0448,2.16886,13.6983,-30.082,-24.0384,4.7942,61.2107,-89.3632,-14.8765,-30.8352,-116.131,415.015,20.8342,622.86
30,0,44.3096,-18.7483,-1.25417,15.372,-38.87,-33.7115,5.39259,60.9945,-88.7766,-14.7137,-31.2908,-115.815,414.751,21.0482,622.797
31,0,55.1639,-21.9619,2.96174,16.3143,-50.7358,-49.5845,5.86608,61.3801,-88.548,-14.7109,-31.668,-115.141,414.429,21.2262,622.742
32,0,36.7623,-16.369,-0.83696,13.7586,-28.0381,-22.4875,4.99059,61.7258,-90.3901,-14.7646,-32.2791,-114.789,414.136,21.2262,622.961
33,0,38.3679,-16.9655,1.01568,13.8793,-30.7145,-25.2376,5.17924,61.6504,-90.015,-14.7056,-32.6563,-114.574,413.885,21.4761,623.014
34,0,40.8826,-18.0191,0.549209,13.7203,-32.8012,-28.4583,5.33088,61.841,-89.7911,-14.6226,-33.0202,-114.26,413.646,21.6464,623.016
35,0,46.8453,-18.5434,-3.02882,15.0309,-41.0019,-37.2861,6.48072,61.5662,-87.9188,-14.4229,-33.3257,-114.014,413.368,21.9133,622.742
36,0,45.2908,-18.0501,-1.99561,15.8091,-41.427,-37.2036,6.42029,61.0119,-87.6496,-14.1232,-33.7074,-114.39,413.034,22.0626,622.695
37,0,44.7884,-17.576,0.560885,15.7263,-42.0053,-36.8991,6.50122,60.5276,-87.004,-13.9104,-34.1217,-114.636,412.765,22.1606,622.844
38,0,42.9479,-15.7422,-1.88835,14.885,-39.2061,-34.2932,5.90729,60.472,-87.5303,-13.7649,-34.4346,-114.848,412.476,22.3597,623
39,0,36.7414,-17.8291,-8.87066,15.8767,-37.4711,-32.5472,5.86729,60.3967,-86.2917,-13.6594,-34.8387,-114.756,412.12,22.6967,622.651
40,0,32.795,-17.4581,0.678516,16.5002,-37.1158,-29.8916,6.44023,60.1283,-86.2429,-13.5568,-35.4591,-114.321,411.776,22.7647,622.702
41,0,29.7164,-15.7831,0.0053461,17.2056,-36.3736,-27.6266,6.91684,59.9039,-85.7689,-13.4687,-35.9132,-114.073,411.404,22.8873,622.702
42,0,26.0985,-14.0179,0.831824,17.4432,-35.6253,-25.7072,6.95009,60.0347,-85.7545,-13.5282,-36.2338,-113.751,411.011,23.0154,622.692
43,0,23.7081,-10.1892,2.41285,16.9515,-35.0842,-23.9625,6.62672,60.2566,-86.0376,-13.6182,-36.4724,-113.57,410.632,23.1565,622.649
