Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:LowerArm_HandOuter,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,-6.86014,-5.69618,0.00274358,2.50109,-2.80161,52.2168,2.50109,-2.80161,52.2168,-19.7804,-15.9297,238.366,463.11,80.2803,643.946
2,0,-6.86014,-5.69618,0.00274358,2.50109,-2.80161,52.2168,2.50109,-2.80161,52.2168,-19.7804,-15.9297,238.366,463.11,80.2803,643.946
3,0,-6.84496,-5.21333,0.708832,3.71649,2.08408,53.2948,3.71649,2.08408,53.2948,-20.1199,-15.9971,238.89,462.977,80.1158,643.975
4,0,-6.84496,-5.21333,0.708832,3.71649,2.08408,53.2948,3.71649,2.08408,53.2948,-20.1199,-15.9971,238.89,462.977,80.1158,643.975
5,0,-6.95028,-6.30638,-1.14769,4.0365,4.14614,53.0747,4.0365,4.14614,53.0747,-20.1422,-16.0056,238.812,462.951,80.131,643.95
6,0,-6.95028,-6.30638,-1.14769,4.0365,4.14614,53.0747,4.0365,4.14614,53.0747,-20.1422,-16.0056,238.812,462.951,80.131,643.95
7,0,-7.0383,-5.8494,0.681289,4.29141,4.71856,53.01,4.29141,4.71856,53.01,-20.2449,-15.9202,238.768,462.786,80.1708,643.958
8,0,-7.0383,-5.8494,0.681289,4.29141,4.71856,53.01,4.29141,4.71856,53.01,-20.2449,-15.9202,238.768,462.786,80.1708,643.958
9,0,-7.19682,-5.37613,0.532985,4.16356,4.76612,52.9248,4.16356,4.76612,52.9248,-20.2243,-15.8214,238.808,462.721,80.2377,643.988
10,0,-7.19512,-5.17825,0.0704643,4.27438,4.44532,52.9479,4.27438,4.44532,52.9479,-20.2353,-15.6813,238.848,462.649,80.3244,643.982
11,0,-7.19512,-5.17825,0.0704643,4.27438,4.44532,52.9479,4.27438,4.44532,52.9479,-20.2353,-15.6813,238.848,462.649,80.3244,643.982
12,0,-7.54819,-5.10195,0.319829,4.23943,5.14253,52.8164,4.23943,5.14253,52.8164,-20.3799,-15.3558,238.714,462.43,80.4949,643.909
13,0,-7.5969,-5.24424,-0.171484,4.0462,5.15634,52.5705,4.0462,5.15634,52.5705,-20.5024,-15.1968,238.705,462.305,80.5444,643.946
14,0,-7.5969,-5.24424,-0.171484,4.0462,5.15634,52.5705,4.0462,5.15634,52.5705,-20.5024,-15.1968,238.705,462.305,80.5444,643.946
15,0,-7.78249,-5.01003,-0.611351,3.81024,5.15931,52.2515,3.81024,5.15931,52.2515,-20.6279,-14.8228,238.302,462.016,80.8109,644.036
16,0,-7.92351,-4.9349,0.426559,3.5547,4.77128,52.0551,3.5547,4.77128,52.0551,-20.6346,-14.6547,238.212,461.956,80.9626,644.022
17,0,-8.02112,-4.90448,-0.109606,3.24989,4.69822,52.0344,3.24989,4.69822,52.0344,-20.7166,-14.4834,237.846,461.832,81.1004,643.913
18,0,-8.27266,-5.24406,-0.242076,2.77623,3.6589,51.636,2.77623,3.6589,51.636,-20.7548,-14.2535,237.703,461.704,81.2301,643.967
19,0,-8.5912,-5.27115,0.0979398,2.28132,2.5212,51.0815,2.28132,2.5212,51.0815,-20.7874,-13.9233,237.674,461.574,81.379,644.066
20,0,-8.96349,-5.21456,0.32129,1.88518,2.05664,50.7223,1.88518,2.05664,50.7223,-20.8817,-13.6012,237.422,461.433,81.5137,644.116
21,0,-9.19645,-5.65312,-0.284794,1.39468,1.57797,50.16,1.39468,1.57797,50.16,-20.9984,-13.2159,237.271,461.281,81.6152,644.214
22,0,-9.64538,-5.29206,0.178703,1.22688,0.736019,50.1778,1.22688,0.736019,50.1778,-21.0737,-12.8891,237.313,461.243,81.7329,644.323
23,0,-10.1688,-4.42214,0.0647709,1.38593,0.210974,50.3702,1.38593,0.210974,50.3702,-21.137,-12.6009,237.158,461.188,81.8881,644.476
24,0,-10.4628,-3.59638,0.188654,1.88087,-0.556044,50.3333,1.88087,-0.556044,50.3333,-21.2392,-12.3823,236.858,461.04,81.8892,644.712
25,0,-10.8309,-3.67027,-0.0493431,2.42619,-0.0205878,49.796,2.42619,-0.0205878,49.796,-21.3241,-12.0864,236.53,460.894,81.9713,645.144
26,0,-11.1656,-4.40114,-0.424764,2.74576,0.596139,48.914,2.74576,0.596139,48.914,-21.4366,-11.7453,236.51,460.728,82.0121,645.548
27,0,-11.6989,-4.55128,-0.0505416,2.96132,1.76597,48.3061,2.96132,1.76597,48.3061,-21.5303,-11.4155,236.354,460.601,82.052,645.963
28,0,-12.3521,-3.79665,0.512132,3.35476,3.5004,48.3468,3.35476,3.5004,48.3468,-21.5528,-11.0929,236.201,460.429,82.1864,646.195
29,0,-11.7775,-4.04368,-0.722378,2.68762,3.85782,47.8457,2.68762,3.85782,47.8457,-21.5626,-10.8122,236.218,460.335,82.3069,646.427
30,0,-11.6302,-3.96278,-0.258127,2.23513,3.68573,47.6491,2.23513,3.68573,47.6491,-21.4931,-10.4762,236.472,460.285,82.5204,646.502
31,0,-11.8625,-3.4381,-0.0233547,2.53598,1.73269,47.8737,2.53598,1.73269,47.8737,-21.4375,-10.2012,236.824,460.166,82.6031,646.653
