Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:UpperArm_LowerArm,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,-77.7532,-108.723,0.215113,-30.9072,148.041,-29.6527,7.62843,51.7188,-84.7405,-12.9792,-22.5999,-122.67,431.485,19.2492,614.051
2,0,-77.7532,-108.723,0.215113,-30.9072,148.041,-29.6527,7.62843,51.7188,-84.7405,-12.9792,-22.5999,-122.67,431.485,19.2492,614.051
3,0,-77.7532,-108.723,0.215113,-30.9072,148.041,-29.6527,7.62843,51.7188,-84.7405,-12.9792,-22.5999,-122.67,431.485,19.2492,614.051
4,0,-77.3941,-108.679,0.6355,-31.2374,149.826,-29.1707,6.84085,52.6837,-87.9644,-13.9151,-23.375,-121.347,431.215,17.1737,614.17
5,0,-77.3941,-108.679,0.6355,-31.2374,149.826,-29.1707,6.84085,52.6837,-87.9644,-13.9151,-23.375,-121.347,431.215,17.1737,614.17
6,0,-77.3941,-108.679,0.6355,-31.2374,149.826,-29.1707,6.84085,52.6837,-87.9644,-13.9151,-23.375,-121.347,431.215,17.1737,614.17
7,0,-79.0462,-109.586,-0.205322,-32.8871,149.846,-29.5848,6.77412,52.12,-87.6273,-13.979,-23.4049,-121.548,431.039,17.1883,614.277
8,0,-78.7349,-109.529,0.156404,-32.3764,150.173,-29.4189,6.60748,52.3454,-87.9355,-13.971,-23.3368,-121.659,431.01,17.191,614.483
9,0,-79.642,-109.992,-0.366229,-32.9122,149.786,-29.7448,6.97344,52.0145,-87.5219,-13.9347,-23.4361,-121.451,430.962,17.2058,614.365
10,0,-79.0526,-109.899,0.385559,-31.8273,151.312,-29.999,6.2529,52.4527,-88.5989,-14.0892,-23.4072,-121.588,430.774,17.1199,614.332
11,0,-79.767,-110.061,-0.388032,-32.9615,150.973,-30.0303,6.40569,52.0612,-88.4462,-14.1525,-23.5062,-121.451,430.658,17.1135,614.395
12,0,-79.2107,-109.919,0.187861,-32.1536,151.278,-30.0234,6.35107,52.2936,-88.4317,-14.1392,-23.4219,-121.568,430.574,17.0404,614.472
13,0,-79.971,-110.161,-0.507002,-33.2129,150.838,-30.008,6.6137,51.9241,-88.1806,-14.1698,-23.5246,-121.381,430.452,17.0207,614.547
14,0,-79.971,-110.161,-0.507002,-33.2129,150.838,-30.008,6.6137,51.9241,-88.1806,-14.1698,-23.5246,-121.381,430.452,17.0207,614.547
15,0,-79.6686,-110.043,-0.264146,-32.8172,151.288,-29.9627,6.25612,51.9022,-88.2701,-14.2628,-23.4966,-121.701,430.272,17.0123,614.618
16,0,-80.3108,-110.258,-0.826154,-33.4259,150.855,-29.902,6.41314,51.7003,-88.0491,-14.2884,-23.5014,-121.568,430.175,17.0101,614.618
17,0,-80.3108,-110.258,-0.826154,-33.4259,150.855,-29.902,6.41314,51.7003,-88.0491,-14.2884,-23.5014,-121.568,430.175,17.0101,614.618
18,0,-79.6908,-110.03,-0.313053,-32.4701,151.313,-30.0272,6.26225,51.9634,-87.9802,-14.3436,-23.3493,-121.684,430.018,17.04,614.802
19,0,-80.454,-110.18,-1.1737,-33.3456,150.737,-29.9668,6.54206,51.7905,-87.6309,-14.3693,-23.2939,-121.485,429.856,17.0642,614.766
20,0,-79.7849,-109.987,-0.466499,-32.3834,150.933,-29.9106,6.26727,52.4281,-87.8007,-14.5661,-22.9582,-121.419,429.601,17.1023,614.903
21,0,-81.0513,-110.295,-1.77316,-34.4584,149.099,-29.7966,6.79635,51.644,-86.4902,-14.5776,-22.9924,-121.463,429.528,17.1158,615.038
22,0,-80.1137,-109.987,-0.931503,-32.8658,149.78,-29.6642,6.38699,52.1147,-86.6781,-14.6495,-22.7378,-121.724,429.416,17.1755,615.147
23,0,-80.1137,-109.987,-0.931503,-32.8658,149.78,-29.6642,6.38699,52.1147,-86.6781,-14.6495,-22.7378,-121.724,429.416,17.1755,615.147
24,0,-79.686,-109.671,-0.821142,-32.493,150.362,-29.611,5.93119,52.5052,-86.9965,-14.9158,-22.422,-121.793,428.943,17.2589,615.428
25,0,-80.5187,-109.856,-1.71269,-33.578,149.907,-29.5244,6.08116,52.2509,-86.7559,-14.9735,-22.3961,-121.664,428.796,17.2934,615.472
26,0,-79.7256,-109.532,-1.04082,-31.8086,151.067,-29.7049,5.64666,52.6996,-87.2287,-14.9486,-22.2021,-121.878,428.626,17.4056,615.398
27,0,-80.7898,-109.76,-2.12242,-33.0979,149.888,-29.1281,5.87288,52.2195,-86.2548,-14.9852,-22.1277,-122.092,428.583,17.3703,615.776
28,0,-79.7713,-109.458,-1.03496,-31.7174,150.959,-29.0588,4.90147,53.0418,-87.0627,-15.2104,-21.7057,-122.447,428.301,17.406,616.042
29,0,-81.5944,-109.869,-2.90199,-34.1203,148.783,-29.2815,5.81123,51.9516,-85.0981,-15.0951,-21.8231,-122.467,428.382,17.4644,616.252
30,0,-80.7746,-109.703,-1.95824,-32.3916,149.285,-28.6307,5.40278,52.5066,-85.2684,-15.1071,-21.5338,-122.804,428.313,17.4476,616.515
31,0,-81.1437,-109.906,-2.0505,-32.7624,148.631,-27.9236,5.37346,52.849,-85.3269,-15.2297,-21.2799,-122.599,428.049,17.5161,616.635
32,0,-80.6765,-109.802,-1.41911,-32.0283,149.181,-27.6879,5.01279,53.3686,-85.6598,-15.2546,-21.0151,-122.652,427.904,17.566,616.805
33,0,-81.1399,-110.048,-1.54613,-32.7201,148.356,-27.8909,5.30027,53.3009,-84.896,-15.2632,-20.9168,-122.393,427.857,17.636,616.862
34,0,-5.68272,-7.64851,-0.00195416,-40.0391,158.062,-16.7967,6.22424,53.6843,-91.3255,-14.9324,-21.3133,-121.843,427.992,17.3804,617.227
35,0,-5.55805,-7.55164,-0.00192165,-39.0252,158.76,-17.4013,5.73223,54.1686,-91.1829,-15.0326,-21.0671,-121.931,427.904,17.4151,617.459
36,0,-5.23543,-7.29648,-0.00183666,-53.5024,136.331,-13.3064,17.5492,45.5379,-73.9138,-14.5108,-21.6448,-119.971,428.101,16.8834,618.473
37,0,-4.90041,-7.02431,-0.00174704,-55.102,149.261,-8.32596,12.0289,48.5462,-84.3873,-14.6894,-21.3477,-121.457,428.027,16.9738,619.062
38,0,-2.60036,5.25798,0.000811344,5.67734,2.8213,-0.76,10.201,49.5215,-96.9475,-14.8298,-21.1298,-121.606,428.055,16.3019,622
39,0,-16.6418,-34.6072,-0.921368,13.4349,-13.1041,22.1643,10.3813,49.4715,-96.2858,-14.8048,-21.1456,-121.408,428.008,16.3135,622.196
40,0,-14.9238,-33.771,-0.646448,12.9755,-13.5912,22.4433,10.4688,49.3592,-95.4457,-14.8093,-21.102,-121.423,427.861,16.2631,622.43
41,0,-14.4175,-32.9365,-0.646424,12.4819,-13.8157,22.377,10.5547,49.5515,-94.6116,-14.8789,-20.9872,-121.278,427.74,16.2537,622.583
42,0,-14.3625,-32.1164,-0.740635,12.8628,-12.9974,21.7072,10.1515,50.1073,-94.8235,-14.9582,-20.7529,-121.244,427.569,16.3123,623.02
43,0,-15.4999,-32.6387,-1.01209,13.8836,-11.9557,21.266,9.49923,50.7773,-95.466,-15.0812,-20.6175,-121.154,427.393,16.2508,623.257
44,0,-15.3461,-32.7516,-0.988237,14.2724,-11.7101,21.2968,9.08991,51.0965,-95.7925,-15.104,-20.6363,-121.092,427.274,16.207,623.495
45,0,-14.5735,-32.8513,-0.816885,14.1775,-12.1483,21.7783,9.20448,51.0486,-95.2291,-15.075,-20.7329,-120.938,427.21,16.2149,623.554
46,0,-23.1951,12.6814,-8.34169,4.06489,25.2749,62.3912,8.42808,51.8024,-100.524,-15.032,-20.6548,-120.869,427.192,15.9396,624.919
47,0,-21.7181,11.773,-8.24992,4.25172,24.8848,61.5179,8.38762,52.0382,-100.09,-15.0466,-20.6926,-120.766,427.116,15.8321,625.149
48,0,-22.0141,9.68584,-7.82433,4.27179,25.1888,60.4973,8.31616,52.4629,-99.4764,-15.0505,-20.6658,-120.664,427.058,15.7427,625.502
49,0,-15.2153,-0.192214,-5.9353,23.8239,48.4152,48.1356,-0.713647,60.2792,-125.288,-14.3896,-21.3859,-120.942,427.207,16.1153,623.818
50,0,-15.1763,3.26213,-6.10683,22.6813,49.9335,47.2649,-1.62745,60.8346,-124.753,-14.4638,-21.4873,-120.806,427.1,16.0657,623.848
51,0,-14.0621,4.94526,-6.22338,23.0657,51.0308,47.5399,-2.27897,61.2868,-125.014,-14.4528,-21.5435,-120.768,426.993,15.9732,623.954
52,0,-18.3707,26.4585,-6.53658,25.9928,71.2136,67.1035,-5.71643,63.0396,-129.357,-14.7578,-21.5089,-120.327,426.694,15.9895,623.771
53,0,-17.6157,28.4997,-6.87947,26.0749,71.6687,68.0378,-5.85801,63.1369,-128.825,-14.7536,-21.6553,-120.185,426.587,15.9019,623.834
54,0,-17.1018,30.711,-7.2313,27.1482,72.179,69.7011,-5.98952,63.3673,-128.606,-14.6943,-21.8056,-120.151,426.522,15.8637,623.921
55,0,-15.003,33.8481,-7.90222,27.1913,72.6091,70.5143,-6.08934,63.5232,-128.141,-14.6127,-21.9859,-120.027,426.441,15.8298,623.963
56,0,-9.82616,30.8546,-7.17501,24.9048,70.0176,67.6939,-5.96804,63.7143,-127.421,-14.4865,-22.2334,-119.833,426.448,15.7771,624.108
