Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:UpperArm_LowerArm,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,-5.0835,-39.4189,-0.00171999,-10.9006,3.97715,-325.811,13.9409,45.6054,-92.1733,-13.2044,-20.1551,-122.896,453.745,34.2345,617.979
2,0,-4.9309,-39.9308,0.546205,-10.8089,7.14976,-325.68,12.4689,46.5476,-95.0281,-13.4694,-20.0572,-123.109,453.623,33.997,618.136
3,0,-4.75723,-39.1968,0.59492,-10.0964,7.3905,-326.16,12.1155,46.9391,-96.4201,-14.1697,-20.7376,-122.44,453.698,31.7554,618.307
4,0,-4.48637,-38.8812,0.976443,-10.293,7.00652,-326.451,12.139,47.0663,-96.0074,-14.3212,-20.5991,-122.42,453.623,31.521,618.389
5,0,-3.42067,-37.437,2.52244,-10.8169,7.47725,-327.009,11.807,47.2973,-95.8557,-14.3645,-20.3081,-122.755,453.559,31.5897,618.5
6,0,-3.42067,-37.437,2.52244,-10.8169,7.47725,-327.009,11.807,47.2973,-95.8557,-14.3645,-20.3081,-122.755,453.559,31.5897,618.5
7,0,-6.86442,-5.43747,-5.75259,-0.169439,1.07143,-317.527,12.4172,47.2212,-96.7358,-14.6694,-19.5253,-122.58,453.31,31.1031,620.713
8,0,-5.08157,7.96126,-0.622507,-3.31801,-17.7323,-308.585,18.9086,40.1159,-82.3103,-13.9828,-20.3091,-122.27,453.551,31.2229,619.193
9,0,-6.83841,-4.66594,2.65158,-0.465192,-0.462501,-318.07,12.4808,47.6977,-95.6613,-14.7243,-18.9641,-122.602,453.071,31.1648,620.804
10,0,-6.90226,-2.80747,1.23083,0.170634,0.677898,-317.317,11.6394,48.3651,-97.1775,-14.8502,-18.7395,-122.636,452.905,31.0562,621.056
11,0,-6.08622,0.333132,-0.0372592,0.417053,-0.563269,-317.955,11.6795,48.6725,-96.5014,-14.9089,-18.4336,-122.773,452.777,30.9902,621.421
12,0,-5.03512,-0.289136,0.138705,0.433969,-0.998442,-319.491,11.5114,49.3542,-96.2755,-14.9678,-18.0181,-122.795,452.582,31.0162,621.66
13,0,0.28989,-32.4197,7.31744,-9.6136,5.67682,-330.409,10.2994,50.7188,-95.7222,-14.9292,-18.0205,-122.985,452.46,31.3462,619.964
14,0,3.28685,-32.634,0.111347,-9.8942,5.15655,-331.226,10.2595,51.2758,-95.3503,-15.0186,-17.7108,-122.744,452.285,31.3301,620.133
15,0,3.97384,-32.3598,1.32627,-10.4093,4.74136,-331.544,10.2923,51.5059,-94.4202,-15.081,-17.4082,-122.798,452.092,31.3563,620.341
16,0,4.48968,-30.1886,2.76633,-10.5685,4.45805,-331.463,10.2607,51.4538,-93.6296,-15.1785,-17.2621,-122.951,451.947,31.3424,620.616
17,0,4.95015,-30.7309,2.72131,-10.9291,3.82781,-331.273,10.047,51.402,-92.9778,-15.2306,-17.2063,-123.156,451.812,31.2785,620.761
18,0,5.21331,-29.5213,2.85743,-11.2866,3.59885,-331.141,9.72403,51.433,-92.3928,-15.2422,-17.1403,-123.406,451.857,31.2143,620.954
19,0,6.12832,-29.6349,3.56671,-11.7123,4.87337,-331.701,8.89847,51.9691,-92.6823,-15.2048,-16.858,-123.832,451.846,31.2271,621.649
