Joints
200
,,Mathew:HandOuter_Thumb,,,Mathew:LowerArm_HandOuter,,,Mathew:UpperArm_LowerArm,,,Mathew:World_UpperArm,,,,,,
Frame,Sub Frame,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
1,0,17.3182,-1.31701,-0.0540039,-27.9485,-36.9687,44.7771,20.0893,31.8754,-67.222,-17.4545,-23.9482,-119.544,429.461,34.5125,626.119
2,0,17.925,-1.34689,1.07337,-28.1602,-37.4039,45.0124,20.5091,32.2706,-67.152,-17.5979,-23.707,-118.891,429.391,34.3711,626.327
3,0,17.7178,-1.65923,-1.26739,-28.0795,-37.3314,45.0418,20.6827,32.5567,-66.8662,-17.5754,-23.447,-118.823,429.403,34.4396,626.724
4,0,17.587,-2.15368,-4.34217,-28.1049,-37.4807,45.1912,20.2684,32.7975,-66.3945,-17.7266,-23.1932,-119.223,429.332,34.5173,626.981
5,0,17.9027,-2.56577,-5.41579,-28.0122,-37.5127,45.3747,20.0216,32.9857,-66.0363,-17.7975,-23.0133,-119.563,429.324,34.5153,627.207
6,0,15.9092,-5.94924,1.44523,-27.7814,-37.7249,45.984,19.9872,33.2416,-65.5053,-17.8839,-22.71,-119.693,429.241,34.6928,627.339
7,0,16.002,-6.7646,-2.45496,-27.7833,-37.9636,46.2947,20.049,33.615,-65.1431,-18.0207,-22.4574,-119.647,429.136,34.6828,627.523
8,0,16.4825,-6.43924,1.35782,-27.7477,-37.9338,46.3123,20.221,33.9996,-64.8286,-18.0807,-22.1852,-119.46,429.071,34.7282,627.847
9,0,17.9125,-5.05271,0.619436,-27.7803,-38.1408,46.4662,19.8279,34.3271,-64.3964,-18.1537,-21.9394,-119.853,429,34.8125,628.179
10,0,17.9991,-5.76043,-3.35625,-27.8702,-38.5276,46.799,19.7769,34.6628,-64.0694,-18.2706,-21.784,-119.732,428.888,34.7693,628.529
11,0,17.6732,-5.55866,-2.4349,-27.9869,-38.6211,46.7202,19.8332,35.1282,-63.6346,-18.3708,-21.572,-119.486,428.798,34.7987,628.818
12,0,18.0539,-5.60605,-0.933011,-28.0644,-38.8707,46.9036,19.8278,35.4809,-63.3211,-18.4784,-21.42,-119.385,428.663,34.7591,629.165
13,0,18.3422,-5.93233,-2.05826,-27.916,-38.7772,47.0278,19.713,35.7978,-62.8435,-18.5019,-21.338,-119.47,428.622,34.7784,629.538
14,0,16.2282,-7.9669,1.49804,-27.7168,-38.8202,47.3263,19.6539,36.0928,-62.2828,-18.5291,-21.2508,-119.489,428.525,34.7951,629.955
15,0,16.5475,-8.24928,0.950461,-27.6938,-38.9456,47.5196,19.7943,36.4786,-61.967,-18.6791,-21.1719,-119.137,428.367,34.7425,630.284
16,0,12.6982,11.2512,20.0056,-24.2939,-55.3567,50.7981,21.8279,33.5489,-53.3098,-18.707,-21.1848,-119.016,428.357,34.7188,630.623
17,0,12.1825,10.7722,15.5436,-25.1089,-54.0053,51.4785,21.9542,33.75,-52.5426,-18.6971,-21.2064,-119.009,428.36,34.6723,630.831
18,0,11.7867,10.878,15.5868,-26.0444,-52.4968,51.7595,21.9637,34.114,-51.9303,-18.6649,-21.224,-119.046,428.419,34.6077,631.162
19,0,12.6643,12.6577,15.3161,-27.1073,-52.9471,52.6824,21.9463,34.1596,-50.876,-18.6255,-21.1584,-119.072,428.389,34.8094,631.476
20,0,15.3938,15.9199,17.9531,-28.6398,-54.1237,53.3403,22.1235,34.1111,-49.3956,-18.7155,-21.189,-118.921,428.294,34.7646,631.675
21,0,14.3185,15.027,12.4764,-29.0617,-52.464,53.8962,22.2151,34.458,-49.0172,-18.6658,-21.2284,-118.876,428.282,34.8119,631.863
22,0,13.5574,15.2425,15.1228,-29.9184,-50.8627,55.0702,22.3714,34.7268,-48.6556,-18.6108,-21.3385,-118.664,428.295,34.797,632.152
23,0,28.5736,-6.11647,-2.19386,-33.3288,-45.137,46.6677,21.2053,36.8332,-52.0879,-18.7515,-21.3588,-118.506,428.09,34.773,632.4
24,0,23.7264,-8.74816,0.503959,-30.4026,-40.3557,47.2002,20.4515,38.3116,-54.5941,-18.8083,-21.4629,-118.423,428.026,34.7448,632.811
25,0,24.2492,-9.18522,-0.900342,-30.1969,-40.256,47.4194,20.7239,38.7013,-54.2976,-18.8193,-21.6396,-118.033,427.922,34.6392,633.079
26,0,12.4607,4.42057,-1.44404,-25.21,-40.6911,52.5706,20.8007,39.1869,-54.2383,-18.8758,-21.7841,-117.684,427.783,34.6457,633.285
27,0,-5.45747,-13.9,-3.69088,6.25345,5.85371,45.1218,6.86085,54.7407,-94.5695,-18.9726,-21.8125,-117.547,427.562,34.7516,632.977
28,0,-7.28691,-14.0852,-0.0758718,6.68259,7.06621,44.3556,6.07266,55.1134,-95.0107,-18.94,-22.0831,-117.586,427.46,34.7538,633.148
29,0,-2.53613,-20.4261,-1.38418,15.9509,-8.77209,27.7085,5.8796,55.5216,-94.1673,-18.9372,-22.1869,-117.653,427.341,34.7854,633.351
30,0,-1.54037,-19.4093,-2.02683,16.2392,-8.32162,27.5764,5.75706,55.6387,-93.741,-18.8799,-22.5469,-117.669,427.214,34.7898,633.4
31,0,-1.3501,-18.7967,0.000799811,16.2985,-7.96029,27.4164,5.69518,56.0666,-93.5411,-18.8852,-22.7797,-117.281,427.092,34.8577,633.404
32,0,-1.67605,-17.7612,-0.0339991,16.4224,-6.94678,26.9685,5.21771,56.7069,-93.7673,-18.9504,-22.9423,-116.958,426.907,34.9243,633.669
33,0,-1.2796,-17.6747,1.03348,16.7472,-6.49442,26.8926,4.86816,56.8499,-93.5336,-18.942,-23.3756,-116.938,426.793,34.8731,633.905
34,0,-0.406585,-15.5669,-1.35462,16.4976,-6.14827,26.5427,4.59954,56.9246,-93.0292,-18.9437,-23.8281,-116.957,426.675,34.8754,634.053
35,0,-1.22234,-15.3919,-4.09445,16.7912,-5.15946,26.1806,4.28432,57.4079,-92.8022,-18.9859,-24.1048,-116.761,426.506,34.9322,634.373
36,0,0.0890563,-14.1117,-1.21962,16.5252,-5.50963,26.1713,4.47464,57.4876,-92.25,-18.9061,-24.5482,-116.405,426.368,35.0851,634.199
37,0,0.659701,-12.6184,4.05418,16.3148,-5.18569,25.9081,3.93699,56.9533,-91.4621,-18.9731,-25.2712,-116.918,426.245,35.0517,634.49
38,0,1.21315,-11.8094,-1.00764,16.2064,-5.18104,25.7862,4.50161,57.4559,-90.5516,-18.895,-25.5196,-116.346,426.045,35.1862,634.571
39,0,2.33127,-10.4641,-0.950029,16.2972,-4.75293,25.5428,4.37794,57.4363,-90.4703,-18.6604,-26.0611,-116.299,425.941,35.3033,634.529
40,0,3.1425,-8.75823,-0.938397,16.2375,-4.18445,25.1674,4.24958,58.0182,-90.2215,-18.7661,-26.3003,-115.885,425.596,35.4144,634.465
41,0,3.58297,-7.67538,-0.864242,16.0304,-4.03472,24.9403,4.5336,58.2377,-89.5764,-18.8202,-26.7806,-115.436,425.259,35.5491,634.396
